so_number,order_date,customer_code,total_quantity,total_amount,total_amount_pdf,message_id,raw_customer_name,raw_tax_id,raw_address,customer_mapping_confidence,customer_mapping_method,customer_review_required,has_warning
BH26.1295,2026-03-14,KH-00630,2,2653702,,<177639809860.27.9195574616626971195@daiduong.vn>,CÔNG TY TNHH THƯƠNG MẠI ĐẠI DƯƠNG,165591149,"phố Vũ Xuân Thiều, Phường Phúc Lợi, Thành phố Hà Nội",100.0,TAX_ID_EXACT,False,False
BH26.1296,2026-03-14,KH-00575,12,19301569,,<177639809861.27.952069303598759280@namtien.vn>,CÔNG TY CỔ PHẦN THƯƠNG MẠI NAM TIẾN,120291779,"Vườn Trầu 022, Phường Móng Cái 1, Tỉnh Quảng Ninh",100.0,TAX_ID_EXACT,False,False
BH26.1297,2026-03-14,KH-00466,14,23701104,,<177639809862.27.2416767474068990100@hungcuong.vn>,HỘ KINH DOANH HÙNG CƯỜNG,133736575,"phố Trần Bình Trọng, Xã Quảng Hà, Quảng Ninh",100.0,TAX_ID_EXACT,False,False
BH26.1298,2026-03-14,KH-00428,38,70047206,,<177639809863.27.16248752028802113606@namtien.vn>,CỬA HÀNG XE ĐẠP NAM TIẾN,225926379,"khu 6, Phường Hồng Gai, Quảng Ninh",100.0,TAX_ID_EXACT,False,False
BH26.1299,2026-03-14,KH-00042,23,37139991,,<177639809863.27.532547151764768694@mattroi.vn>,HỘ KINH DOANH MẶT TRỜI,281448381,đường Ngọc Hồi - TT. Văn Điển - H. Thanh Trì - TP.Hà Nội - Việt Nam,100.0,TAX_ID_EXACT,False,False
BH26.1300,2026-03-14,KH-00652,11,21034440,,<177639809864.27.14744735927941137271@xuanmai.vn>,DOANH NGHIỆP TW XUÂN MAI,267491139,"Đường Quốc lộ 45, Khu phố 2, Xã Thiệu Hóa, Tỉnh Thanh Hóa",100.0,TAX_ID_EXACT,False,False
BH26.1301,2026-03-14,KH-00007,25,41246106,,<177639809864.27.5732328301864384693@dailoi.vn>,CÔNG TY TNHH THƯƠNG MẠI ĐẠI LỢI,103675633,Lê Hoàn - Thị trấn Thọ Xuân - Huyện Thọ Xuân - Thanh Hoá,100.0,TAX_ID_EXACT,False,False
BH26.1302,2026-03-14,KH-00007,9,15730553,,<177639809865.27.15521195261413331033@dailoi.vn>,CÔNG TY TNHH THƯƠNG MẠI ĐẠI LỢI,103675633,Lê Hoàn - Thị trấn Thọ Xuân - Huyện Thọ Xuân - Thanh Hoá,100.0,TAX_ID_EXACT,False,False
BH26.1303,2026-03-14,KH-00356,72,116558678,,<177639809868.27.2518134458928563853@quangvinh.vn>,CÔNG TY TNHH THƯƠNG MẠI QUANG VINH,133103356,"Khu 2, Xã Kim Tân, Thanh Hóa",100.0,TAX_ID_EXACT,False,False
BH26.1304,2026-03-14,KH-00041,1,4898148,,<177639809865.27.17470187216887182061@dongnam.vn>,CỬA HÀNG XE ĐẠP ĐÔNG NAM,219536572,"Xã An Khánh, TP Hà Nội",100.0,CUSTOMER_NAME_FUZZY,False,False
BH26.1305,2026-03-14,KH-00370,27,48316101,,<177639809865.27.2840265922278020569@phuthinh.vn>,CÔNG TY CỔ PHẦN THƯƠNG MẠI PHÚ THỊNH,124305160,"Phường Phượng Sơn, Bắc Ninh",100.0,TAX_ID_EXACT,False,False
BH26.1306,2026-03-14,KH-00657,44,85986651,,<177639809866.27.5383895500371218634@khaihoan.vn>,CÔNG TY TNHH KHẢI HOÀN,291118110,"Phố Sàn, Xã Lục Nam, Bắc Ninh",100.0,TAX_ID_EXACT,False,False
BH26.1307,2026-03-14,KH-00076,56,94229968,,<177639809866.27.7664443954921680003@dailoi.vn>,CỬA HÀNG XE ĐẠP ĐẠI LỢI,207110960,"Lý Thái Tổ, Phường Trần Phú, Thành phố Bắc Giang, Bắc Giang",100.0,TAX_ID_EXACT,False,False
BH26.1308,2026-03-14,KH-00486,47,72204980,,<177639809867.27.8710917481271742448@vanloi.vn>,CÔNG TY TNHH VẠN LỢI,252868808,"Xã Yên Phong, Bắc Ninh",100.0,TAX_ID_EXACT,False,False
BH26.1309,2026-03-14,KH-00486,5,7958330,,<177639809867.27.2668173328914560320@vanloi.vn>,CÔNG TY TNHH VẠN LỢI,252868808,"Xã Yên Phong, Bắc Ninh",100.0,TAX_ID_EXACT,False,False
BH26.1310,2026-03-14,KH-00102,64,96126451,,<177639809868.27.11056565100377771285@anphat.vn>,CỬA HÀNG XE ĐẠP AN PHÁT,201652734,"Xã Bắc Đông Hưng, Tỉnh Hưng Yên",100.0,CUSTOMER_NAME_FUZZY,False,False
BH26.1311,2026-03-14,KH-00526,21,34775549,,<177639809860.27.9563518857499732178@namtien.vn>,CÔNG TY CỔ PHẦN NAM TIẾN,180153456,"phố số 6, Xã Thái Thụy, Hưng Yên",100.0,TAX_ID_EXACT,False,False
BH26.1312,2026-03-14,KH-00147,19,26758327,,<177639809869.27.14253340437480220249@phuthinh.vn>,CÔNG TY TNHH PHÚ THỊNH,221785427,"Quang Trung, phường Phú La, quận Hà Đông, Thành phố Hà Nội, Việt Nam",100.0,TAX_ID_EXACT,False,False
BH26.1313,2026-03-14,KH-00147,38,61516093,,<177639809859.27.21233407727329672@phuthinh.vn>,CÔNG TY TNHH PHÚ THỊNH,221785427,"Quang Trung, phường Phú La, quận Hà Đông, Thành phố Hà Nội, Việt Nam",100.0,TAX_ID_EXACT,False,False
BH26.1314,2026-03-14,KH-00586,40,74422207,,<177639809858.27.12222508908744844351@minhphuong.vn>,CÔNG TY CỔ PHẦN THƯƠNG MẠI MINH PHƯƠNG,127211976,"Khu 22, Xã Tu Vũ, Phú Thọ",100.0,TAX_ID_EXACT,False,False
BH26.1315,2026-03-14,KH-00512,27,42033881,,<177639809855.27.9573193113635306987@daiduong.vn>,CÔNG TY TNHH ĐẠI DƯƠNG,262139034,"Khu 12, Xã Lâm Thao, Tỉnh Phú Thọ",100.0,TAX_ID_EXACT,False,False
BH26.1316,2026-03-14,KH-00449,11,18369998,,<177639809853.27.4222910106081243885@thuytien.vn>,CÔNG TY CỔ PHẦN THUỶ TIÊN,213821835,"Khu 5, Xã Phù Ninh, Tỉnh Phú Thọ",100.0,TAX_ID_EXACT,False,False
BH26.1317,2026-03-14,KH-00231,81,154838111,,<177639809860.27.8521959474081524205@thanhbinh.vn>,CÔNG TY CỔ PHẦN THANH BÌNH,136032045,"Khu dân cư Phú Cường, Phường Phong Châu, Phú Thọ",100.0,CUSTOMER_NAME_FUZZY,False,False
BH26.1318,2026-03-14,KH-00550,6,9653886,,<177639809853.27.15873734495749366327@dongnam.vn>,CÔNG TY TNHH ĐÔNG NAM,215180645,"Khu Tân Tiến, Xã Cẩm Khê, Tỉnh Phú Thọ",100.0,TAX_ID_EXACT,False,False
BH26.1319,2026-03-14,KH-00549,27,44557766,,<177639809854.27.382686121347693268@tuanh.vn>,CỬA HÀNG XE ĐẠP TÚ ANH,241840289,"K8 thị trấn Hạ Hoà, Xã Hạ Hòa, Phú Thọ",100.0,TAX_ID_EXACT,False,False
BH26.1320,2026-03-14,KH-00423,17,29765547,,<177639809854.27.15152547483900093780@thienan.vn>,DOANH NGHIỆP TW THIÊN AN,289452861,"đường Thân Nhân Trung, phường Bích Động, Thị xã Việt Yên, Tỉnh Bắc Giang",100.0,TAX_ID_EXACT,False,False
BH26.1321,2026-03-14,KH-00102,15,24388326,,<177639809854.27.14076876448070410111@anphat.vn>,CỬA HÀNG XE ĐẠP AN PHÁT,209357696,"Ngã 4, Đường 295, Thôn Đông, Xã Hoàn Sơn, Huyện Tiên Du, Bắc Ninh",100.0,TAX_ID_EXACT,False,False
BH26.1322,2026-03-14,KH-00484,50,68540531,,<177639809853.27.11136551115569736391@hoabinh.vn>,CÔNG TY CỔ PHẦN THƯƠNG MẠI HOÀ BÌNH,167781419,"Cường Tráng, Xã Trung Kênh, Tỉnh Bắc Ninh",100.0,TAX_ID_EXACT,False,False
BH26.1323,2026-03-14,KH-00463,14,22393328,,<177639809855.27.5131083190630596352@yenbinh.vn>,CÔNG TY TNHH THƯƠNG MẠI YÊN BÌNH,150900540,"Xã Thuận An, Thành phố Hà Nội",100.0,TAX_ID_EXACT,False,False
BH26.1324,2026-03-14,KH-00463,4,6366664,,<177639809859.27.15954784224737231931@yenbinh.vn>,CÔNG TY TNHH THƯƠNG MẠI YÊN BÌNH,150900540,"Xã Thuận An, Thành phố Hà Nội",100.0,TAX_ID_EXACT,False,False
BH26.1325,2026-03-14,KH-00509,35,57113872,,<177639809856.27.17875913931153849854@binhminh.vn>,CÔNG TY TNHH THƯƠNG MẠI BÌNH MINH,108925009,"Chợ Thứa, Xã Lương Tài, Tỉnh Bắc Ninh",100.0,TAX_ID_EXACT,False,False
BH26.1326,2026-03-14,KH-00516,12,17706662,,<177639809856.27.7532692857024674259@sanlap.vn>,CÔNG TY TNHH SÁN LẠP,230936283,"Xã Tiên Tiến, Tỉnh Hưng Yên",100.0,TAX_ID_EXACT,False,False
BH26.1327,2026-03-14,KH-00373,25,37224990,,<177639809857.27.1929527186026258100@thienan.vn>,DOANH NGHIỆP TW THIÊN AN,208198878,"Thôn Nho Lâm - Tân Lập, Xã Yên Mỹ, Tỉnh Hưng Yên",100.0,TAX_ID_EXACT,False,False
BH26.1328,2026-03-14,KH-00651,20,31148877,,<177639809857.27.7593511655442350938@chithanh.vn>,CÔNG TY TNHH CHI THÀNH,207708009,"Xã Đại Đồng, tỉnh Hưng Yên",100.0,TAX_ID_EXACT,False,False
BH26.1329,2026-03-14,KH-00180,20,30436105,,<177639809856.27.8040658726041430400@vanloi.vn>,CÔNG TY TNHH THƯƠNG MẠI VẠN LỢI,158474503,"Xã Quảng Tâm, Huyện Quảng Xương, Thanh Hoá",100.0,TAX_ID_EXACT,False,False
BH26.1330,2026-03-14,KH-00404,30,43490538,,<177639809858.27.14028744715705638172@phuthinh.vn>,HỘ KINH DOANH PHÚ THỊNH,170678283,"phố Hoà Bình, Phường Ngọc Sơn, Tỉnh Thanh Hóa",100.0,TAX_ID_EXACT,False,False
BH26.1331,2026-03-14,KH-00366,44,67839425,,<177639809858.27.1624416440720259217@thienan.vn>,HỘ KINH DOANH THIÊN AN,259901723,"Xã Diễn Trường, Huyện Diễn Châu, Nghệ An",100.0,TAX_ID_EXACT,False,False
BH26.1332,2026-03-14,KH-00182,1,4898148,,<177639809859.27.2138376059568132641@phuthinh.vn>,CÔNG TY CỔ PHẦN PHÚ THỊNH,106140765,"ngách 16/38 Đỗ Xuân Hợp, Phường Từ Liêm, TP Hà Nội",100.0,CUSTOMER_NAME_FUZZY,False,False
BH26.1333,2026-03-15,KH-00157,1,2861111,,<177639809869.27.4928465675736520883@longphu.vn>,CÔNG TY TNHH THƯƠNG MẠI LONG PHÚ,167397253,"phố Tràng Thi, phường Hàng Trống, Quận Hoàn Kiếm, TP Hà Nội",100.0,TAX_ID_EXACT,False,False
BH26.1334,2026-03-15,KH-00157,1,4898148,,<177639809869.27.6269591538753972902@longphu.vn>,CÔNG TY TNHH THƯƠNG MẠI LONG PHÚ,167397253,"phố Tràng Thi, phường Hàng Trống, Quận Hoàn Kiếm, TP Hà Nội",100.0,TAX_ID_EXACT,False,False
BH26.1335,2026-03-16,KH-00019,39,84799814,,<177639809881.27.16370354176338550129@leanh.vn>,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,319500449,"Trần Quang Khải, Phường Tân Định, Quận 1, Thành phố Hồ Chí Minh, Việt Nam",100.0,TAX_ID_EXACT,False,False
BH26.1336,2026-03-16,KH-00019,26,64123889,,<177639809881.27.9979983980660031056@leanh.vn>,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,319500449,"Trần Quang Khải, Phường Tân Định, Quận 1, Thành phố Hồ Chí Minh, Việt Nam",100.0,TAX_ID_EXACT,False,False
BH26.1337,2026-03-16,KH-00019,40,87074167,,<177639809883.27.4330746628727375277@leanh.vn>,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,319500449,"Trần Quang Khải, Phường Tân Định, Quận 1, Thành phố Hồ Chí Minh, Việt Nam",100.0,TAX_ID_EXACT,False,False
BH26.1338,2026-03-16,KH-00019,44,78040925,,<177639809883.27.5301206922555425391@leanh.vn>,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,319500449,"Trần Quang Khải, Phường Tân Định, Quận 1, Thành phố Hồ Chí Minh, Việt Nam",100.0,TAX_ID_EXACT,False,False
BH26.1339,2026-03-16,KH-00019,40,78283334,,<177639809883.27.1667204452365112480@leanh.vn>,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,319500449,"Trần Quang Khải, Phường Tân Định, Quận 1, Thành phố Hồ Chí Minh, Việt Nam",100.0,TAX_ID_EXACT,False,False
BH26.1340,2026-03-16,KH-00019,44,84771296,,<177639809885.27.5983656486029889638@leanh.vn>,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,319500449,"Trần Quang Khải, Phường Tân Định, Quận 1, Thành phố Hồ Chí Minh, Việt Nam",100.0,TAX_ID_EXACT,False,False
BH26.1341,2026-03-16,KH-00019,39,68736760,,<177639809884.27.14026345080046195084@leanh.vn>,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,319500449,"Trần Quang Khải, Phường Tân Định, Quận 1, Thành phố Hồ Chí Minh, Việt Nam",100.0,TAX_ID_EXACT,False,False
BH26.1342,2026-03-16,KH-00019,34,64423334,,<177639809884.27.1854031342688361052@leanh.vn>,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,319500449,"Trần Quang Khải, Phường Tân Định, Quận 1, Thành phố Hồ Chí Minh, Việt Nam",100.0,TAX_ID_EXACT,False,False
BH26.1343,2026-03-16,KH-00019,44,75545556,,<177639809884.27.5524174049899057002@leanh.vn>,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,319500449,"Trần Quang Khải, Phường Tân Định, Quận 1, Thành phố Hồ Chí Minh, Việt Nam",100.0,TAX_ID_EXACT,False,False
BH26.1344,2026-03-16,KH-00624,1,2583333,,<177639809886.27.12576996934815885659@hungcuong.vn>,CÔNG TY TNHH THƯƠNG MẠI HÙNG CƯỜNG,112681000,"tòa nhà Huệ Lộc, số 146 Nguyễn Sỹ Sách, Phường Trường Vinh, Nghệ An",100.0,CUSTOMER_NAME_FUZZY,False,False
BH26.1345,2026-03-16,KH-00674,15,25512772,,<177639809885.27.6612481557978031771@tuanh.vn>,CỬA HÀNG XE ĐẠP TÚ ANH,294480048,"đường Cầu Diễn, TDP Nguyên xá 2, Phường Tây Tựu, TP Hà Nội",100.0,TAX_ID_EXACT,False,False
BH26.1346,2026-03-16,KH-00672,12,18751660,,<177639809888.27.16581935588121763507@tantien.vn>,CÔNG TY CỔ PHẦN TÂN TIẾN,197203228,"đường Cầu Diễn, Phường Phú Diễn, TP Hà Nội",100.0,TAX_ID_EXACT,False,False
BH26.1347,2026-03-16,KH-00091,250,244750000,,<177639809888.27.8477579352434059445@binhminh.vn>,CÔNG TY TNHH BÌNH MINH,202478042,"Ngõ 68/53/22 Cầu Giấy, Phường Quan Hoa, Quận Cầu Giấy, TP Hà Nội, Việt Nam",100.0,TAX_ID_EXACT,False,False
BH26.1348,2026-03-16,KH-00288,30,60124984,,<177639809887.27.4283120750315134194@toanthang.vn>,CÔNG TY TNHH THƯƠNG MẠI TOÀN THẮNG,145372018,"Khối Bắc Mỹ, phường Quỳnh Thiện, thị xã Hoàng Mai, tỉnh Nghệ An",100.0,TAX_ID_EXACT,False,False
BH26.1349,2026-03-16,KH-00504,11,17850553,,<177639809888.27.5305867674951461164@taybac.vn>,CÔNG TY CỔ PHẦN THƯƠNG MẠI TÂY BẮC,173118358,"Xã Phúc Sơn, TP Hà Nội",100.0,TAX_ID_EXACT,False,False
BH26.1350,2026-03-16,KH-00664,19,29716103,,<177639809887.27.7056696807974197263@tantien.vn>,CÔNG TY CỔ PHẦN THƯƠNG MẠI TÂN TIẾN,136593384,"Xã Hòa Xá, Thành phố Hà Nội",100.0,TAX_ID_EXACT,False,False
BH26.1351,2026-03-16,KH-00605,32,36771830,,<177639809886.27.3229459620821208167@vinhphat.vn>,CÔNG TY CỔ PHẦN VĨNH PHÁT,144322845,"Tổ dân phố Lê Duẩn, Phường Kiến An, TP Hải Phòng",100.0,TAX_ID_EXACT,False,False
BH26.1352,2026-03-16,KH-00444,1,2861111,,<177639809887.27.9180340365413516663@sanlap.vn>,CÔNG TY TNHH THƯƠNG MẠI SÁN LẠP,138226428,"NV5.9, Liền Kề Hải Âu, khu đô thị mới Cầu Bươu, Phường Thanh Liệt, TP Hà Nội",100.0,CUSTOMER_NAME_FUZZY,False,False
BH26.1353,2026-03-16,KH-00605,34,39307384,,<177639809885.27.4504647595720970208@vinhphat.vn>,CÔNG TY CỔ PHẦN VĨNH PHÁT,144322845,"Tổ dân phố Lê Duẩn, Phường Kiến An, TP Hải Phòng",100.0,TAX_ID_EXACT,False,False
BH26.1354,2026-03-16,KH-00605,24,25772019,,<177639809880.27.12439700047207271073@vinhphat.vn>,CÔNG TY CỔ PHẦN VĨNH PHÁT,144322845,"Tổ dân phố Lê Duẩn, Phường Kiến An, TP Hải Phòng",100.0,TAX_ID_EXACT,False,False
BH26.1355,2026-03-16,KH-00560,13,18949995,,<177639809881.27.17600768881059187635@ngocanh.vn>,CÔNG TY CỔ PHẦN THƯƠNG MẠI NGỌC ANH,125926109,"Xã Vĩnh Hải(Hết hiệu lực), Thành phố Hải Phòng",100.0,TAX_ID_EXACT,False,False
BH26.1356,2026-03-16,KH-00566,15,24241665,,<177639809879.27.11497106657996698353@phuthinh.vn>,DOANH NGHIỆP TW PHÚ THỊNH,128093953,"KP Tân Hoà, Xã Vĩnh Bảo, Thành phố Hải Phòng",100.0,TAX_ID_EXACT,False,False
BH26.1357,2026-03-16,KH-00382,15,22603883,,<177639809870.27.13393276732587909817@leanh.vn>,CÔNG TY TNHH LÊ ANH,210714803,"Xã Yên Cường, Tỉnh Ninh Bình",100.0,TAX_ID_EXACT,False,False
BH26.1358,2026-03-16,KH-00383,10,16014440,,<177639809870.27.10697698148744269037@vanloi.vn>,HỘ KINH DOANH VẠN LỢI,259593644,"Thị Trấn Gôi, Xã Vụ Bản, Ninh Bình",100.0,TAX_ID_EXACT,False,False
BH26.1359,2026-03-16,KH-00162,11,17251662,,<177639809870.27.15961240819375608262@chithanh.vn>,CÔNG TY CỔ PHẦN THƯƠNG MẠI CHI THÀNH,103288657,"No12, liền kề 519, khu DV 27,28, Phường Dương Nội, Quận Hà Đông, Thành phố Hà Nội, Việt Nam",100.0,TAX_ID_EXACT,False,False
BH26.1360,2026-03-16,KH-00168,35,54070539,,<177639809871.27.8934521615767595699@dailoi.vn>,DOANH NGHIỆP TW ĐẠI LỢI,144863555,"Liền Kề 373, NO11, khu Cổng Đồng, tổ dân phố số 4, đường Tố Hữu, Phường La Khê, Quận Hà Đông, Thành phố Hà Nội, Việt Nam",100.0,TAX_ID_EXACT,False,False
BH26.1361,2026-03-16,KH-00044,16,23565645,,<177639809871.27.14072517088527414712@ngocanh.vn>,CÔNG TY TNHH THƯƠNG MẠI NGỌC ANH,121456518,"Phan Châu Trinh, Phường An Xuân, Thành phố Tam Kỳ, Quảng Nam",100.0,TAX_ID_EXACT,False,False
BH26.1362,2026-03-16,KH-00024,46,76076650,,<177639809873.27.17208086854802437876@minhphuong.vn>,CÔNG TY TNHH MINH PHƯƠNG,223572625,"Phố Mỹ Lộ, Thị trấn Thiên Tôn, Huyện Hoa Lư, Tỉnh Ninh Bình, Việt Nam",100.0,TAX_ID_EXACT,False,False
BH26.1363,2026-03-16,KH-00143,19,30302772,,<177639809873.27.18092098536010909072@taybac.vn>,DOANH NGHIỆP TW TÂY BẮC,291395090,"Phú Hậu, Xã Khánh Thiện, Ninh Bình",100.0,CUSTOMER_NAME_FUZZY,False,False
BH26.1364,2026-03-16,KH-00027,20,31150921,,<177639809873.27.7064565259790537885@daiduong.vn>,HỘ KINH DOANH ĐẠI DƯƠNG,221608347,"Đường Núi Vàng, Tổ 9, Phường Trung Sơn, Ninh Bình",100.0,CUSTOMER_NAME_FUZZY,False,False
BH26.1365,2026-03-16,KH-00011,42,72527205,,<177639809874.27.7577463134098167087@namtien.vn>,DOANH NGHIỆP TW NAM TIẾN,107801583,"đường ĐH-HH40, phố Trung Sơn, Xã Hoằng Hóa, Thanh Hóa",100.0,CUSTOMER_NAME_FUZZY,False,False
BH26.1366,2026-03-16,KH-00349,27,46439986,,<177639809880.27.1481556135551676914@truongthinh.vn>,HỘ KINH DOANH TRƯỜNG THỊNH,265371689,"Khu Tái Định Cư Tiên Dược - Mai Đình, Xã Sóc Sơn, TP Hà Nội",100.0,TAX_ID_EXACT,False,False
BH26.1367,2026-03-16,KH-00038,20,24981476,,<177639809875.27.7032473436982640239@tantien.vn>,DOANH NGHIỆP TW TÂN TIẾN,117578370,"Dược Thượng, Xã Sóc Sơn, Thành phố Hà Nội",100.0,CUSTOMER_NAME_FUZZY,False,False
BH26.1368,2026-03-16,KH-00653,18,29884436,,<177639809879.27.14416596964184459568@sonha.vn>,HỘ KINH DOANH SƠN HÀ,201290868,"thôn Hạ Lôi, Xã Mê Linh, TP Hà Nội",100.0,TAX_ID_EXACT,False,False
BH26.1369,2026-03-16,KH-00042,14,24495550,,<177639809875.27.14617082954609296084@mattroi.vn>,HỘ KINH DOANH MẶT TRỜI,281448381,đường Ngọc Hồi - TT. Văn Điển - H. Thanh Trì - TP.Hà Nội - Việt Nam,100.0,TAX_ID_EXACT,False,False
BH26.1370,2026-03-16,KH-00147,18,30880549,,<177639809875.27.2805847914727269851@phuthinh.vn>,CÔNG TY TNHH PHÚ THỊNH,223301421,"chợ mễ, Xã Mễ Sở, Tỉnh Hưng Yên",100.0,CUSTOMER_NAME_FUZZY,False,False
BH26.1371,2026-03-16,KH-00524,43,67726188,,<177639809876.27.2328832624983416336@triduc.vn>,CÔNG TY CỔ PHẦN THƯƠNG MẠI TRÍ ĐỨC,198942489,"trương xá, Xã Nghĩa Dân, Tỉnh Hưng Yên",100.0,TAX_ID_EXACT,False,False
BH26.1372,2026-03-16,KH-00523,8,13130551,,<177639809876.27.6124221301857325198@khaihoan.vn>,HỘ KINH DOANH KHẢI HOÀN,197470458,"Lạc long Quân, Phường Bưởi(Hết hiệu lực), Thành phố Hà Nội",100.0,TAX_ID_EXACT,False,False
BH26.1373,2026-03-16,KH-00523,4,3775552,,<177639809877.27.15588225982271254711@khaihoan.vn>,HỘ KINH DOANH KHẢI HOÀN,197470458,"Lạc long Quân, Phường Bưởi(Hết hiệu lực), Thành phố Hà Nội",100.0,TAX_ID_EXACT,False,False
BH26.1374,2026-03-16,KH-00559,15,23826109,,<177639809877.27.16794684695108696804@taybac.vn>,CÔNG TY TNHH THƯƠNG MẠI TÂY BẮC,170061850,"Trần Hưng Đạo, Phường Sầm Sơn, Thanh Hóa",100.0,TAX_ID_EXACT,False,False
BH26.1375,2026-03-16,KH-00408,22,34466664,,<177639809878.27.2659198072066806819@minhphuong.vn>,CÔNG TY CỔ PHẦN MINH PHƯƠNG,189600214,"Đường ĐH-HH.25, Thôn 1, Xã Hoằng Thành, tỉnh Thanh Hóa",100.0,TAX_ID_EXACT,False,False
BH26.1376,2026-03-16,KH-00091,222,271370000,,<177639809878.27.17892544805433491375@binhminh.vn>,CÔNG TY TNHH BÌNH MINH,202478042,"Ngõ 68/53/22 Cầu Giấy, Phường Quan Hoa, Quận Cầu Giấy, TP Hà Nội, Việt Nam",100.0,TAX_ID_EXACT,False,False
BH26.1377,2026-03-16,KH-00051,1,2583333,,<177639809874.27.8724871781760171825@khaihoan.vn>,CÔNG TY CỔ PHẦN KHẢI HOÀN,148011336,"ngõ 10 đường Nguyễn Văn Huyên, Phường Cầu Giấy, TP Hà Nội",100.0,CUSTOMER_NAME_FUZZY,False,False
BH26.1378,2026-03-17,KH-00091,214,240950000,,<177639809895.27.14793033578206239880@binhminh.vn>,CÔNG TY TNHH BÌNH MINH,202478042,"Ngõ 68/53/22 Cầu Giấy, Phường Quan Hoa, Quận Cầu Giấy, TP Hà Nội, Việt Nam",100.0,TAX_ID_EXACT,False,False
BH26.1379,2026-03-17,KH-00239,60,166666666,,<177639809895.27.14309895235436807451@thanhbinh.vn>,HỘ KINH DOANH THANH BÌNH,112196971,"số 47 Vũ Trọng Phụng, Phường Thanh Xuân, TP Hà Nội",100.0,CUSTOMER_NAME_FUZZY,False,False
BH26.1380,2026-03-17,KH-00004,4,10333332,,<177639809895.27.15363166039322494197@khaihoan.vn>,DOANH NGHIỆP TW KHẢI HOÀN,176705791,nan,100.0,TAX_ID_EXACT,False,False
BH26.1381,2026-03-17,KH-00661,21,33375176,,<177639809894.27.16797917871426382307@quangvinh.vn>,HỘ KINH DOANH QUANG VINH,116141023,"đường 70, Phường Thanh Liệt, TP Hà Nội",100.0,TAX_ID_EXACT,False,False
BH26.1382,2026-03-17,KH-00662,25,42284990,,<177639809894.27.14357315202269089340@daiduong.vn>,DOANH NGHIỆP TW ĐẠI DƯƠNG,240599472,"Cầu Tó, đường Phan Trọng Tuệ, Xã Đại Thanh, Thành phố Hà Nội",100.0,TAX_ID_EXACT,False,False
BH26.1383,2026-03-17,KH-00405,18,29994439,,<177639809893.27.15311490498122387914@quangvinh.vn>,CÔNG TY CỔ PHẦN THƯƠNG MẠI QUANG VINH,138897153,"đường ĐH-HH33, thôn 6, Xã Hoằng Thanh, Thanh Hóa",100.0,TAX_ID_EXACT,False,False
BH26.1384,2026-03-17,KH-00457,58,94754985,,<177639809893.27.149381111217412276@vietanh.vn>,CÔNG TY TNHH THƯƠNG MẠI VIỆT ANH,157974773,"Xã Đồng Tiến, Thanh Hóa",100.0,TAX_ID_EXACT,False,False
BH26.1385,2026-03-17,KH-00501,23,38356105,,<177639809896.27.3507316179783476131@vinhphat.vn>,CÔNG TY CỔ PHẦN VĨNH PHÁT,186437422,"Tố Hữu, TDP Trung Phong, Xã Lưu Vệ, Tỉnh Thanh Hóa",100.0,TAX_ID_EXACT,False,False
BH26.1386,2026-03-17,KH-00018,27,42188512,,<177639809893.27.12899422283338158288@phuthinh.vn>,CÔNG TY TNHH THƯƠNG MẠI PHÚ THỊNH,129056548,"phố Minh Khai, Phường Vĩnh Tuy, Quận Hai Bà Trưng, Thành phố Hà Nội, Việt Nam",100.0,TAX_ID_EXACT,False,False
BH26.1387,2026-03-17,KH-00018,14,26506757,,<177639809889.27.1362511580003112755@phuthinh.vn>,CÔNG TY TNHH THƯƠNG MẠI PHÚ THỊNH,129056548,"phố Minh Khai, Phường Vĩnh Tuy, Quận Hai Bà Trưng, Thành phố Hà Nội, Việt Nam",100.0,TAX_ID_EXACT,False,False
BH26.1388,2026-03-17,KH-00488,26,42263330,,<177639809891.27.6621627709211117208@truongthinh.vn>,CÔNG TY TNHH TRƯỜNG THỊNH,248193169,"Phạm Ngọc Nhị, TDP Phạm Văn Đồng, Phường Đồng Văn, Ninh Bình",100.0,TAX_ID_EXACT,False,False
