message_id,file_name,from_address,subject,received_at,attachment_name,email_so_number,pdf_so_number,email_order_date,pdf_order_date,email_customer_name,pdf_customer_name,email_tax_id,pdf_tax_id,email_address,pdf_address,email_phone,email_total_quantity,pdf_total_quantity,email_total_amount,pdf_total_amount
<177639809813.27.10621574804338929179@binhminh.vn>,BH26_1225.eml,CÔNG TY TNHH THƯƠNG MẠI BÌNH MINH <dathang@binhminh.vn>,Đơn đặt hàng BH26.1225 ngày 11/03/2026,2026-03-11 14:55:14+07:00,BH26_1225.pdf,BH26.1225,BH26.1225,2026-03-11,2026-03-11,CÔNG TY TNHH THƯƠNG MẠI BÌNH MINH,CÔNG TY TNHH THnnNG MnI BÌNH MINH,100087121,100087121,"xã Kim Anh, Kim Thành, Hải Dương","xã Kim Anh, Kim Thành, Hni Dnnng",0838434113,18,18,30464535,30464535
<177639809810.27.4726861921730437872@thuytien.vn>,BH26_1226.eml,DOANH NGHIỆP TW THUỶ TIÊN <dathang@thuytien.vn>,Đơn đặt hàng BH26.1226 ngày 11/03/2026,2026-03-11 16:01:08+07:00,BH26_1226.pdf,BH26.1226,BH26.1226,2026-03-11,2026-03-11,DOANH NGHIỆP TW THUỶ TIÊN,DOANH NGHInP TW THUn TIÊN,273804658,273804658,"KDC mới, Xã Nam An Phụ, TP Hải Phòng","KDC mni, Xã Nam An Phn, TP Hni Phòng",0923853543,19,19,34140546,34140546
<177639809814.27.6923191417855201442@thienan.vn>,BH26_1227.eml,CÔNG TY CỔ PHẦN THƯƠNG MẠI THIÊN AN <dathang@thienan.vn>,[ĐẶT HÀNG] BH26.1227,2026-03-11 17:47:51+07:00,BH26_1227.pdf,BH26.1227,BH26.1227,2026-03-11,2026-03-11,CÔNG TY CỔ PHẦN THƯƠNG MẠI THIÊN AN,"CÔNG TY Cn PHnN THnnNG MnI THIÊN
AN",149646321,149646321,"Lê Thanh Nghị, Phường Lê Thanh Nghị, Thành phố Hải Dương, Hải Dương","Lê Thanh Nghn, Phnnng Lê Thanh Nghn, Thành phn Hni Dnnng, Hni Dnnng",0962140707,35,35,60902760,60902760
<177639809817.27.11945064691057206646@dailoi.vn>,BH26_1228.eml,HỘ KINH DOANH ĐẠI LỢI <dathang@dailoi.vn>,Purchase Order BH26.1228,2026-03-11 08:29:48+07:00,BH26_1228.pdf,BH26.1228,BH26.1228,2026-03-11,2026-03-11,HỘ KINH DOANH ĐẠI LỢI,Hn KINH DOANH nnI LnI,177914308,177914308,"Đường Trần Hưng Đạo, Phường Kinh Môn, Thành phố Hải Phòng","nnnng Trnn Hnng nno, Phnnng Kinh Môn, Thành phn Hni Phòng",0974885582,40,40,81511090,81511090
<177639809815.27.15321342310051748667@yenbinh.vn>,BH26_1229.eml,HỘ KINH DOANH YÊN BÌNH <dathang@yenbinh.vn>,Đặt hàng xe đạp Thống Nhất - BH26.1229,2026-03-11 15:01:43+07:00,BH26_1229.pdf,BH26.1229,BH26.1229,2026-03-11,2026-03-11,HỘ KINH DOANH YÊN BÌNH,Hn KINH DOANH YÊN BÌNH,236481534,236481534,"đường Phạm Văn Đồng, Phường Đông Ngạc, Thành phố Hà Nội","nnnng Phnm Vnn nnng, Phnnng nông Ngnc, Thành phn Hà Nni",0911467433,54,54,84006642,84006642
<177639809815.27.12860940850008831020@sanlap.vn>,BH26_1230.eml,CÔNG TY CỔ PHẦN SÁN LẠP <dathang@sanlap.vn>,Purchase Order BH26.1230,2026-03-11 07:57:16+07:00,BH26_1230.pdf,BH26.1230,BH26.1230,2026-03-11,2026-03-11,CÔNG TY CỔ PHẦN SÁN LẠP,CÔNG TY Cn PHnN SÁN LnP,188289521,188289521,"Thôn Mùi, Xã Bình Minh, TP Hà Nội","Thôn Mùi, Xã Bình Minh, TP Hà Nni",0942870553,31,31,54193877,54193877
<177639809815.27.12622351382661091672@toanthang.vn>,BH26_1231.eml,CÔNG TY CỔ PHẦN TOÀN THẮNG <dathang@toanthang.vn>,Purchase Order BH26.1231,2026-03-11 14:16:02+07:00,BH26_1231.pdf,BH26.1231,BH26.1231,2026-03-11,2026-03-11,CÔNG TY CỔ PHẦN TOÀN THẮNG,CÔNG TY Cn PHnN TOÀN THnNG,267718135,267718135,"Xã Bình Minh, Thành phố Hà Nội","Xã Bình Minh, Thành phn Hà Nni",0840927565,31,31,48779429,48779429
<177639809816.27.14687799648936883945@thanhbinh.vn>,BH26_1232.eml,CÔNG TY TNHH THANH BÌNH <dathang@thanhbinh.vn>,Purchase Order BH26.1232,2026-03-11 12:13:38+07:00,BH26_1232.pdf,BH26.1232,BH26.1232,2026-03-11,2026-03-11,CÔNG TY TNHH THANH BÌNH,CÔNG TY TNHH THANH BÌNH,293390264,293390264,"phố Nguyễn Thái Học, Xã Đan Phượng, Thành phố Hà Nội","phn Nguynn Thái Hnc, Xã nan Phnnng, Thành phn Hà Nni",0739783605,35,35,69507207,69507207
<177639809816.27.757591818733537862@dailoi.vn>,BH26_1233.eml,HỘ KINH DOANH ĐẠI LỢI <dathang@dailoi.vn>,Đơn đặt hàng BH26.1233 ngày 11/03/2026,2026-03-11 17:12:42+07:00,BH26_1233.pdf,BH26.1233,BH26.1233,2026-03-11,2026-03-11,HỘ KINH DOANH ĐẠI LỢI,Hn KINH DOANH nnI LnI,105325305,105325305,"Nhà số 7, đường Tam Đạc 2, cụm 7, xã Liên Minh, TP Hà Nội","Nhà sn 7, nnnng Tam nnc 2, cnm 7, xã Liên Minh, TP Hà Nni",0302859437,10,10,15916660,15916660
<177639809817.27.12202914834750778984@binhminh.vn>,BH26_1234.eml,CÔNG TY TNHH BÌNH MINH <dathang@binhminh.vn>,Đặt hàng xe đạp Thống Nhất - BH26.1234,2026-03-11 11:07:35+07:00,BH26_1234.pdf,BH26.1234,BH26.1234,2026-03-11,2026-03-11,CÔNG TY TNHH BÌNH MINH,CÔNG TY TNHH BÌNH MINH,202478042,202478042,"Ngõ 68/53/22 Cầu Giấy, Phường Quan Hoa, Quận Cầu Giấy, TP Hà Nội, Việt Nam","Ngõ 68/53/22 Cnu Giny, Phnnng Quan Hoa, Qunn Cnu Giny, TP Hà Nni, Vint Nam",0718102494,248,248,308250000,308250000
<177639809833.27.18087228765056965197@thuytien.vn>,BH26_1235.eml,CÔNG TY TNHH THUỶ TIÊN <dathang@thuytien.vn>,Đặt hàng xe đạp Thống Nhất - BH26.1235,2026-03-12 11:34:25+07:00,BH26_1235.pdf,BH26.1235,BH26.1235,2026-03-12,2026-03-12,CÔNG TY TNHH THUỶ TIÊN,CÔNG TY TNHH THUn TIÊN,297282681,297282681,"khu đô thị Định Công, Đường Trần Điền, Phường Định Công, Quận Hoàng Mai, Thành phố Hà Nội, Việt Nam","khu nô thn nnnh Công, nnnng Trnn ninn, Phnnng nnnh Công, Qunn Hoàng Mai, Thành phn Hà Nni, Vint Nam",0786100468,1,1,3324074,3324074
<177639809834.27.5575852975390187923@vinhphat.vn>,BH26_1236.eml,CỬA HÀNG XE ĐẠP VĨNH PHÁT <dathang@vinhphat.vn>,Purchase Order BH26.1236,2026-03-12 08:55:45+07:00,BH26_1236.pdf,BH26.1236,BH26.1236,2026-03-12,2026-03-12,CỬA HÀNG XE ĐẠP VĨNH PHÁT,CnA HÀNG XE nnP VnNH PHÁT,285695531,285695531,"đường Phùng Hưng, phố Bình Minh, Phường Hạc Thành, Thanh Hóa","nnnng Phùng Hnng, phn Bình Minh, Phnnng Hnc Thành, Thanh Hóa",0948783206,1,1,2490741,2490741
<177639809835.27.2335043480541008849@phuthinh.vn>,BH26_1237.eml,DOANH NGHIỆP TW PHÚ THỊNH <dathang@phuthinh.vn>,Đơn đặt hàng BH26.1237 ngày 12/03/2026,2026-03-12 15:52:34+07:00,BH26_1237.pdf,BH26.1237,BH26.1237,2026-03-12,2026-03-12,DOANH NGHIỆP TW PHÚ THỊNH,DOANH NGHInP TW PHÚ THnNH,136757644,136757644,"Đường Đa Tốn, Xã Bát Tràng, Thành phố Hà Nội","nnnng na Tnn, Xã Bát Tràng, Thành phn Hà Nni",0931977544,29,29,48651655,48651655
<177639809835.27.1005827494607807626@sonha.vn>,BH26_1238.eml,CÔNG TY CỔ PHẦN SƠN HÀ <dathang@sonha.vn>,[ĐẶT HÀNG] BH26.1238,2026-03-12 13:48:14+07:00,BH26_1238.pdf,BH26.1238,BH26.1238,2026-03-12,2026-03-12,CÔNG TY CỔ PHẦN SƠN HÀ,CÔNG TY Cn PHnN SnN HÀ,241076147,241076147,"đường Cầu Diễn, Phường Xuân Phương, Thành phố Hà Nội","nnnng Cnu Dinn, Phnnng Xuân Phnnng, Thành phn Hà Nni",0837721693,32,32,51672763,51672763
<177639809836.27.226256690468261779@taybac.vn>,BH26_1239.eml,CÔNG TY CỔ PHẦN TÂY BẮC <dathang@taybac.vn>,Đặt hàng xe đạp Thống Nhất - BH26.1239,2026-03-12 15:24:20+07:00,BH26_1239.pdf,BH26.1239,BH26.1239,2026-03-12,2026-03-12,CÔNG TY CỔ PHẦN TÂY BẮC,CÔNG TY Cn PHnN TÂY BnC,271182478,271182478,"Hoàng Đạo Thành, Phường Khương Đình, Hà Nội","Hoàng nno Thành, Phnnng Khnnng nình, Hà Nni",0850365613,1,1,1622222,1622222
<177639809836.27.17415379513898562084@taybac.vn>,BH26_1240.eml,CÔNG TY CỔ PHẦN TÂY BẮC <dathang@taybac.vn>,Đơn đặt hàng BH26.1240 ngày 12/03/2026,2026-03-12 11:55:34+07:00,BH26_1240.pdf,BH26.1240,BH26.1240,2026-03-12,2026-03-12,CÔNG TY CỔ PHẦN TÂY BẮC,CÔNG TY Cn PHnN TÂY BnC,271182478,271182478,"Hoàng Đạo Thành, Phường Khương Đình, Hà Nội","Hoàng nno Thành, Phnnng Khnnng nình, Hà Nni",0789986283,11,11,26760550,26760550
<177639809836.27.13886564552366323978@khaihoan.vn>,BH26_1241.eml,HỘ KINH DOANH KHẢI HOÀN <dathang@khaihoan.vn>,Purchase Order BH26.1241,2026-03-12 15:42:15+07:00,BH26_1241.pdf,BH26.1241,BH26.1241,2026-03-12,2026-03-12,HỘ KINH DOANH KHẢI HOÀN,Hn KINH DOANH KHnI HOÀN,181517969,181517969,"Kim Đồng, Tổ dân phố 12, Phường Thục Phán, Tỉnh Cao Bằng","Kim nnng, Tn dân phn 12, Phnnng Thnc Phán, Tnnh Cao Bnng",0384874654,10,10,22149995,22149995
<177639809838.27.2798869327623312129@phuthinh.vn>,BH26_1242.eml,DOANH NGHIỆP TW PHÚ THỊNH <dathang@phuthinh.vn>,Đơn đặt hàng BH26.1242 ngày 12/03/2026,2026-03-12 15:27:14+07:00,BH26_1242.pdf,BH26.1242,BH26.1242,2026-03-12,2026-03-12,DOANH NGHIỆP TW PHÚ THỊNH,DOANH NGHInP TW PHÚ THnNH,170794199,170794199,"Phố Vồi, Xã Thường Tín, Thành phố Hà Nội","Phn Vni, Xã Thnnng Tín, Thành phn Hà Nni",0834267310,37,37,54033312,54033312
<177639809837.27.8830718475038778848@phuthinh.vn>,BH26_1243.eml,DOANH NGHIỆP TW PHÚ THỊNH <dathang@phuthinh.vn>,Yêu cầu cung cấp hàng - BH26.1243,2026-03-12 13:13:45+07:00,BH26_1243.pdf,BH26.1243,BH26.1243,2026-03-12,2026-03-12,DOANH NGHIỆP TW PHÚ THỊNH,DOANH NGHInP TW PHÚ THnNH,170794199,170794199,"Phố Vồi, Xã Thường Tín, Thành phố Hà Nội","Phn Vni, Xã Thnnng Tín, Thành phn Hà Nni",0834179925,5,5,8771108,8771108
<177639809837.27.17810288036436669726@anphat.vn>,BH26_1244.eml,DOANH NGHIỆP TW AN PHÁT <dathang@anphat.vn>,Purchase Order BH26.1244,2026-03-12 14:26:58+07:00,BH26_1244.pdf,BH26.1244,BH26.1244,2026-03-12,2026-03-12,DOANH NGHIỆP TW AN PHÁT,DOANH NGHInP TW AN PHÁT,173911310,173911310,"Minh Cường, Xã Phú Xuyên, Thành phố Hà Nội","Minh Cnnng, Xã Phú Xuyên, Thành phn Hà Nni",0869583983,24,24,49566658,49566658
<177639809837.27.15895982980844849979@anphat.vn>,BH26_1245.eml,DOANH NGHIỆP TW AN PHÁT <dathang@anphat.vn>,Đơn đặt hàng BH26.1245 ngày 12/03/2026,2026-03-12 10:07:50+07:00,BH26_1245.pdf,BH26.1245,BH26.1245,2026-03-12,2026-03-12,DOANH NGHIỆP TW AN PHÁT,DOANH NGHInP TW AN PHÁT,173911310,173911310,"Minh Cường, Xã Phú Xuyên, Thành phố Hà Nội","Minh Cnnng, Xã Phú Xuyên, Thành phn Hà Nni",0312136182,23,23,41277210,41277210
<177639809838.27.1205373585786809308@ngocanh.vn>,BH26_1246.eml,CỬA HÀNG XE ĐẠP NGỌC ANH <dathang@ngocanh.vn>,Yêu cầu cung cấp hàng - BH26.1246,2026-03-12 07:19:06+07:00,BH26_1246.pdf,BH26.1246,BH26.1246,2026-03-12,2026-03-12,CỬA HÀNG XE ĐẠP NGỌC ANH,CnA HÀNG XE nnP NGnC ANH,221409129,221409129,"Phố mới - TT Hồ, Phường Thuận Thành, Bắc Ninh","Phn mni - TT Hn, Phnnng Thunn Thành, Bnc Ninh",0941555641,17,17,28359993,28359993
<177639809838.27.10644161538110721175@longphu.vn>,BH26_1247.eml,CỬA HÀNG XE ĐẠP LONG PHÚ <dathang@longphu.vn>,Purchase Order BH26.1247,2026-03-12 08:06:34+07:00,BH26_1247.pdf,BH26.1247,BH26.1247,2026-03-12,2026-03-12,CỬA HÀNG XE ĐẠP LONG PHÚ,CnA HÀNG XE nnP LONG PHÚ,260474206,260474206,"khu 3B, Phường Việt Hưng, Tỉnh Quảng Ninh","khu 3B, Phnnng Vint Hnng, Tnnh Qunng Ninh",0918307445,32,32,40180549,40180549
<177639809833.27.14023360472389184236@hoabinh.vn>,BH26_1248.eml,DOANH NGHIỆP TW HOÀ BÌNH <dathang@hoabinh.vn>,[ĐẶT HÀNG] BH26.1248,2026-03-12 07:33:29+07:00,BH26_1248.pdf,BH26.1248,BH26.1248,2026-03-12,2026-03-12,DOANH NGHIỆP TW HOÀ BÌNH,DOANH NGHInP TW HOÀ BÌNH,268764819,268764819,"Cầu Đào, Thị trấn Nhân Thắng(Hết hiệu lưc), Tỉnh Bắc Ninh","Cnu nào, Thn trnn Nhân Thnng(Hnt hinu lnc), Tnnh Bnc Ninh",0987731017,46,46,76516552,76516552
<177639809834.27.5464782685932204185@hoabinh.vn>,BH26_1249.eml,DOANH NGHIỆP TW HOÀ BÌNH <dathang@hoabinh.vn>,Đặt hàng xe đạp Thống Nhất - BH26.1249,2026-03-12 16:25:21+07:00,BH26_1249.pdf,BH26.1249,BH26.1249,2026-03-12,2026-03-12,DOANH NGHIỆP TW HOÀ BÌNH,DOANH NGHInP TW HOÀ BÌNH,268764819,268764819,"Cầu Đào, Thị trấn Nhân Thắng(Hết hiệu lưc), Tỉnh Bắc Ninh","Cnu nào, Thn trnn Nhân Thnng(Hnt hinu lnc), Tnnh Bnc Ninh",0850309886,2,2,5921110,5921110
<177639809833.27.5100517886510002242@thuytien.vn>,BH26_1250.eml,CÔNG TY CỔ PHẦN THUỶ TIÊN <dathang@thuytien.vn>,Đơn đặt hàng BH26.1250 ngày 12/03/2026,2026-03-12 09:53:14+07:00,BH26_1250.pdf,BH26.1250,BH26.1250,2026-03-12,2026-03-12,CÔNG TY CỔ PHẦN THUỶ TIÊN,CÔNG TY Cn PHnN THUn TIÊN,209463930,209463930,"Khu phố Chương Xá, Phường Hồ, Thị xã Thuận Thành, Tỉnh Bắc Ninh, Việt Nam","Khu phn Chnnng Xá, Phnnng Hn, Thn xã Thunn Thành, Tnnh Bnc Ninh, Vint Nam",0331272357,2,2,5921110,5921110
<177639809830.27.17540594946802606433@thuytien.vn>,BH26_1251.eml,CÔNG TY CỔ PHẦN THUỶ TIÊN <dathang@thuytien.vn>,Đặt hàng xe đạp Thống Nhất - BH26.1251,2026-03-12 12:01:57+07:00,BH26_1251.pdf,BH26.1251,BH26.1251,2026-03-12,2026-03-12,CÔNG TY CỔ PHẦN THUỶ TIÊN,CÔNG TY Cn PHnN THUn TIÊN,209463930,209463930,"Khu phố Chương Xá, Phường Hồ, Thị xã Thuận Thành, Tỉnh Bắc Ninh, Việt Nam","Khu phn Chnnng Xá, Phnnng Hn, Thn xã Thunn Thành, Tnnh Bnc Ninh, Vint Nam",0708618313,11,11,26241107,26241107
<177639809826.27.4452233261987052327@dailoi.vn>,BH26_1252.eml,DOANH NGHIỆP TW ĐẠI LỢI <dathang@dailoi.vn>,[ĐẶT HÀNG] BH26.1252,2026-03-12 07:44:49+07:00,BH26_1252.pdf,BH26.1252,BH26.1252,2026-03-12,2026-03-12,DOANH NGHIỆP TW ĐẠI LỢI,DOANH NGHInP TW nnI LnI,193587406,193587406,"Phường Thi Sơn, Thị xã Kim Bảng, Hà Nam","Phnnng Thi Snn, Thn xã Kim Bnng, Hà Nam",0906136326,11,11,19830550,19830550
<177639809826.27.10241193405939150872@dailoi.vn>,BH26_1253.eml,DOANH NGHIỆP TW ĐẠI LỢI <dathang@dailoi.vn>,Purchase Order BH26.1253,2026-03-12 14:37:23+07:00,BH26_1253.pdf,BH26.1253,BH26.1253,2026-03-12,2026-03-12,DOANH NGHIỆP TW ĐẠI LỢI,DOANH NGHInP TW nnI LnI,193587406,193587406,"Phường Thi Sơn, Thị xã Kim Bảng, Hà Nam","Phnnng Thi Snn, Thn xã Kim Bnng, Hà Nam",0895810408,24,24,48283323,48283323
<177639809827.27.8782367727035336223@minhphuong.vn>,BH26_1254.eml,CÔNG TY TNHH MINH PHƯƠNG <dathang@minhphuong.vn>,Đơn đặt hàng BH26.1254 ngày 12/03/2026,2026-03-12 13:59:20+07:00,BH26_1254.pdf,BH26.1254,BH26.1254,2026-03-12,2026-03-12,CÔNG TY TNHH MINH PHƯƠNG,CÔNG TY TNHH MINH PHnnNG,223572625,223572625,"Phố Mỹ Lộ, Thị trấn Thiên Tôn, Huyện Hoa Lư, Tỉnh Ninh Bình, Việt Nam","Phn Mn Ln, Thn trnn Thiên Tôn, Huynn Hoa Ln, Tnnh Ninh Bình, Vint Nam",0859427581,36,36,62665539,62665539
<177639809827.27.8267361165536294789@hoabinh.vn>,BH26_1255.eml,CÔNG TY CỔ PHẦN HOÀ BÌNH <dathang@hoabinh.vn>,[ĐẶT HÀNG] BH26.1255,2026-03-12 14:13:35+07:00,BH26_1255.pdf,BH26.1255,BH26.1255,2026-03-12,2026-03-12,CÔNG TY CỔ PHẦN HOÀ BÌNH,CÔNG TY Cn PHnN HOÀ BÌNH,213822453,213822453,"Chợ Mơ, Xã Cổ Đô, Thành phố Hà Nội","Chn Mn, Xã Cn nô, Thành phn Hà Nni",0838263541,22,22,35658325,35658325
<177639809827.27.5427688457416890414@taybac.vn>,BH26_1256.eml,DOANH NGHIỆP TW TÂY BẮC <dathang@taybac.vn>,Purchase Order BH26.1256,2026-03-12 14:08:00+07:00,BH26_1256.pdf,BH26.1256,BH26.1256,2026-03-12,2026-03-12,DOANH NGHIỆP TW TÂY BẮC,DOANH NGHInP TW TÂY BnC,296781744,296781744,"Xã Quảng Oai, Thành phố Hà Nội","Xã Qunng Oai, Thành phn Hà Nni",0820838983,10,10,16747774,16747774
<177639809828.27.4488188063617971853@hungcuong.vn>,BH26_1257.eml,CỬA HÀNG XE ĐẠP HÙNG CƯỜNG <dathang@hungcuong.vn>,Đơn đặt hàng BH26.1257 ngày 12/03/2026,2026-03-12 08:26:44+07:00,BH26_1257.pdf,BH26.1257,BH26.1257,2026-03-12,2026-03-12,CỬA HÀNG XE ĐẠP HÙNG CƯỜNG,CnA HÀNG XE nnP HÙNG CnnNG,291784533,291784533,"TDP phố Săn, Thị trấn Liên Quan, Huyện Thạch Thất, Hà Nội","TDP phn Snn, Thn trnn Liên Quan, Huynn Thnch Thnt, Hà Nni",0963379249,16,16,23321567,23321567
<177639809831.27.3533307314170100474@dongnam.vn>,BH26_1258.eml,CÔNG TY CỔ PHẦN THƯƠNG MẠI ĐÔNG NAM <dathang@dongnam.vn>,[ĐẶT HÀNG] BH26.1258,2026-03-12 14:13:22+07:00,BH26_1258.pdf,BH26.1258,BH26.1258,2026-03-12,2026-03-12,CÔNG TY CỔ PHẦN THƯƠNG MẠI ĐÔNG NAM,"CÔNG TY Cn PHnN THnnNG MnI nÔNG
NAM",181076657,181076657,"TDP Phố Huyện, Xã Quốc Oai, Thành phố Hà Nội","TDP Phn Huynn, Xã Qunc Oai, Thành phn Hà Nni",0835622287,67,67,94050431,94050431
<177639809828.27.6341204625649729525@yenbinh.vn>,BH26_1259.eml,HỘ KINH DOANH YÊN BÌNH <dathang@yenbinh.vn>,[ĐẶT HÀNG] BH26.1259,2026-03-12 12:07:57+07:00,BH26_1259.pdf,BH26.1259,BH26.1259,2026-03-12,2026-03-12,HỘ KINH DOANH YÊN BÌNH,Hn KINH DOANH YÊN BÌNH,236481534,236481534,"đường Phạm Văn Đồng, Phường Đông Ngạc, Thành phố Hà Nội","nnnng Phnm Vnn nnng, Phnnng nông Ngnc, Thành phn Hà Nni",0719167255,51,51,76273861,76273861
<177639809829.27.10152875311637045222@yenbinh.vn>,BH26_1260.eml,HỘ KINH DOANH YÊN BÌNH <dathang@yenbinh.vn>,Đơn đặt hàng BH26.1260 ngày 12/03/2026,2026-03-12 07:35:29+07:00,BH26_1260.pdf,BH26.1260,BH26.1260,2026-03-12,2026-03-12,HỘ KINH DOANH YÊN BÌNH,Hn KINH DOANH YÊN BÌNH,236481534,236481534,"đường Phạm Văn Đồng, Phường Đông Ngạc, Thành phố Hà Nội","nnnng Phnm Vnn nnng, Phnnng nông Ngnc, Thành phn Hà Nni",0987275126,3,3,4133331,4133331
<177639809828.27.6807225847546696634@namtien.vn>,BH26_1261.eml,CÔNG TY CỔ PHẦN THƯƠNG MẠI NAM TIẾN <dathang@namtien.vn>,Purchase Order BH26.1261,2026-03-12 07:30:51+07:00,BH26_1261.pdf,BH26.1261,BH26.1261,2026-03-12,2026-03-12,CÔNG TY CỔ PHẦN THƯƠNG MẠI NAM TIẾN,"CÔNG TY Cn PHnN THnnNG MnI NAM
TInN",192433335,192433335,"Quang Trung, Phường Hà Đông, Thành phố Hà Nội","Quang Trung, Phnnng Hà nông, Thành phn Hà Nni",0976973118,8,8,12342218,12342218
<177639809829.27.8370122798784204091@namtien.vn>,BH26_1262.eml,CÔNG TY CỔ PHẦN THƯƠNG MẠI NAM TIẾN <dathang@namtien.vn>,[ĐẶT HÀNG] BH26.1262,2026-03-12 09:31:33+07:00,BH26_1262.pdf,BH26.1262,BH26.1262,2026-03-12,2026-03-12,CÔNG TY CỔ PHẦN THƯƠNG MẠI NAM TIẾN,"CÔNG TY Cn PHnN THnnNG MnI NAM
TInN",192433335,192433335,"Quang Trung, Phường Hà Đông, Thành phố Hà Nội","Quang Trung, Phnnng Hà nông, Thành phn Hà Nni",0378894675,5,5,11472220,11472220
<177639809829.27.4252676278829448649@dailoi.vn>,BH26_1263.eml,CỬA HÀNG XE ĐẠP ĐẠI LỢI <dathang@dailoi.vn>,Purchase Order BH26.1263,2026-03-12 10:52:00+07:00,BH26_1263.pdf,BH26.1263,BH26.1263,2026-03-12,2026-03-12,CỬA HÀNG XE ĐẠP ĐẠI LỢI,CnA HÀNG XE nnP nnI LnI,206875995,206875995,"Phường Hà Đông, Thành phố Hà Nội","Phnnng Hà nông, Thành phn Hà Nni",0300800581,32,32,50603129,50603129
<177639809830.27.5820832176229135425@dailoi.vn>,BH26_1264.eml,CỬA HÀNG XE ĐẠP ĐẠI LỢI <dathang@dailoi.vn>,Đơn đặt hàng BH26.1264 ngày 12/03/2026,2026-03-12 11:03:04+07:00,BH26_1264.pdf,BH26.1264,BH26.1264,2026-03-12,2026-03-12,CỬA HÀNG XE ĐẠP ĐẠI LỢI,CnA HÀNG XE nnP nnI LnI,206875995,206875995,"Phường Hà Đông, Thành phố Hà Nội","Phnnng Hà nông, Thành phn Hà Nni",0701292445,9,9,15932219,15932219
<177639809847.27.14595944650824947960@longphu.vn>,BH26_1265.eml,CỬA HÀNG XE ĐẠP LONG PHÚ <dathang@longphu.vn>,Đặt hàng xe đạp Thống Nhất - BH26.1265,2026-03-13 16:11:01+07:00,BH26_1265.pdf,BH26.1265,BH26.1265,2026-03-13,2026-03-13,CỬA HÀNG XE ĐẠP LONG PHÚ,CnA HÀNG XE nnP LONG PHÚ,260443448,260443448,"tòa nhà CT1 Khu Nhà Bắc Linh Đàm, Phường Định Công, TP Hà Nội","tòa nhà CT1 Khu Nhà Bnc Linh nàm, Phnnng nnnh Công, TP Hà Nni",0300451500,22,22,39349436,39349436
<177639809847.27.14829442329739479712@khaihoan.vn>,BH26_1266.eml,DOANH NGHIỆP TW KHẢI HOÀN <dathang@khaihoan.vn>,[ĐẶT HÀNG] BH26.1266,2026-03-13 14:59:51+07:00,BH26_1266.pdf,BH26.1266,BH26.1266,2026-03-13,2026-03-13,DOANH NGHIỆP TW KHẢI HOÀN,DOANH NGHInP TW KHnI HOÀN,176705791,176705791,nan,nan,0812775145,26,26,41164896,41164896
<177639809847.27.2117249017092368473@thienan.vn>,BH26_1267.eml,DOANH NGHIỆP TW THIÊN AN <dathang@thienan.vn>,Đơn đặt hàng BH26.1267 ngày 13/03/2026,2026-03-13 17:08:14+07:00,BH26_1267.pdf,BH26.1267,BH26.1267,2026-03-13,2026-03-13,DOANH NGHIỆP TW THIÊN AN,DOANH NGHInP TW THIÊN AN,297200694,297200694,"XÓM GIAO THÔNG, Xã An Khánh, Thành phố Hà Nội","XÓM GIAO THÔNG, Xã An Khánh, Thành phn Hà Nni",0333307233,14,14,18598050,18598050
<177639809849.27.14621416295300196968@thienan.vn>,BH26_1268.eml,DOANH NGHIỆP TW THIÊN AN <dathang@thienan.vn>,Đơn đặt hàng BH26.1268 ngày 13/03/2026,2026-03-13 08:58:03+07:00,BH26_1268.pdf,BH26.1268,BH26.1268,2026-03-13,2026-03-13,DOANH NGHIỆP TW THIÊN AN,DOANH NGHInP TW THIÊN AN,297200694,297200694,"XÓM GIAO THÔNG, Xã An Khánh, Thành phố Hà Nội","XÓM GIAO THÔNG, Xã An Khánh, Thành phn Hà Nni",0902355540,2,2,2993888,2993888
<177639809848.27.2748369229262316450@toanthang.vn>,BH26_1269.eml,CỬA HÀNG XE ĐẠP TOÀN THẮNG <dathang@toanthang.vn>,Yêu cầu cung cấp hàng - BH26.1269,2026-03-13 10:51:43+07:00,BH26_1269.pdf,BH26.1269,BH26.1269,2026-03-13,2026-03-13,CỬA HÀNG XE ĐẠP TOÀN THẮNG,CnA HÀNG XE nnP TOÀN THnNG,249083602,249083602,"Thửa đất số 203-2, Khu đất dịch vụ Khu Đồng Mới, đường An Khánh, thôn An Thọ, Xã An Khánh, TP Hà Nội","Thna nnt sn 203-2, Khu nnt dnch vn Khu nnng Mni, nnnng An Khánh, thôn An Thn, Xã An Khánh, TP Hà Nni",0365119771,41,41,68277194,68277194
<177639809848.27.2623796383670213003@vanloi.vn>,BH26_1270.eml,CÔNG TY CỔ PHẦN VẠN LỢI <dathang@vanloi.vn>,[ĐẶT HÀNG] BH26.1270,2026-03-13 07:45:50+07:00,BH26_1270.pdf,BH26.1270,BH26.1270,2026-03-13,2026-03-13,CÔNG TY CỔ PHẦN VẠN LỢI,CÔNG TY Cn PHnN VnN LnI,203193677,203193677,"Thửa đất số 223-1 , Tờ bản đồ số 07, Đường 422, Thôn Lũng Kênh, Xã Hoài Đức, TP Hà Nội","Thna nnt sn 223-1 , Tn bnn nn sn 07, nnnng 422, Thôn Lnng Kênh, Xã Hoài nnc, TP Hà Nni",0981747190,75,75,139442096,139442096
