message_id,so_number,line_no,raw_product_code,raw_product_name,quantity,unit_price,line_total
<177639809702.27.8527195849335553775@daiduong.vn>,BH26.0983,14,000232003008000,Xe nnp Thnng Nhnt MS 27.5 Ghi,2,2233333,4466666
<177639809702.27.8527195849335553775@daiduong.vn>,BH26.0983,15,000233003022001,Xe nnp Thnng Nhnt MS Superman 27.5 DC xan,1,2355555,2355555
<177639809703.27.17070454183419799270@dailoi.vn>,BH26.0984,1,000125002002000,Xe nnp Thnng Nhnt Puppy 20 Trnng,2,1310555,2621110
<177639809703.27.17070454183419799270@dailoi.vn>,BH26.0984,2,000103002009000,Xe nnp Thnng Nhnt We Bare Bears 16 Hnng,5,1262037,6310185
<177639809703.27.17070454183419799270@dailoi.vn>,BH26.0984,3,000103002023000,Xe nnp Thnng Nhnt We Bare Bears 16 Kem,3,1262037,3786111
<177639809703.27.17070454183419799270@dailoi.vn>,BH26.0984,4,000103002025000,Xe nnp Thnng Nhnt We Bare Bears 16 Xanh M,3,1262037,3786111
<177639809703.27.17070454183419799270@dailoi.vn>,BH26.0984,5,000102002009000,Xe nnp Thnng Nhnt We Bare Bears 12 Hnng,4,1132407,4529628
<177639809703.27.17070454183419799270@dailoi.vn>,BH26.0984,6,000102002023000,Xe nnp Thnng Nhnt We Bare Bears 12 Kem,3,1132407,3397221
<177639809703.27.17070454183419799270@dailoi.vn>,BH26.0984,7,100029005090000,Xe nnp Thnng Nhnt CPD 700C Hnng,1,2960555,2960555
<177639809703.27.17070454183419799270@dailoi.vn>,BH26.0984,8,100029005220000,Xe nnp Thnng Nhnt CPD 700C Xanh,1,2960555,2960555
<177639809703.27.17070454183419799270@dailoi.vn>,BH26.0984,9,1000400050080010,Xe nnp Thnng Nhnt MTB SPD 27.5 17 Ghi,3,2960555,8881665
<177639809703.27.17070454183419799270@dailoi.vn>,BH26.0984,10,000230002014000,Xe nnp Thnng Nhnt LD 26 Xanh Santorini,2,1799444,3598888
<177639809703.27.17070454183419799270@dailoi.vn>,BH26.0984,11,1000340010090000,"Xe nnp Thnng Nhnt TE The Powerpuff Girls 12""",2,925925,1851850
<177639809703.27.4051184843001971257@sanlap.vn>,BH26.0985,1,1000220020090000,Xe nnp Thnng Nhnt TE Love 16 Hnng,2,943888,1887776
<177639809703.27.4051184843001971257@sanlap.vn>,BH26.0985,2,1000270020150000,Xe nnp Thnng Nhnt TE Spaceboy 16 Café/nâu,1,943888,943888
<177639809703.27.4051184843001971257@sanlap.vn>,BH26.0985,3,1000270020220000,Xe nnp Thnng Nhnt TE Spaceboy 16 Xanh dnn,1,943888,943888
<177639809703.27.4051184843001971257@sanlap.vn>,BH26.0985,4,000125002023000,Xe nnp Thnng Nhnt Puppy 20 Kem,1,1310555,1310555
<177639809703.27.4051184843001971257@sanlap.vn>,BH26.0985,5,000125002009000,Xe nnp Thnng Nhnt Puppy 20 Hnng,1,1310555,1310555
<177639809703.27.4051184843001971257@sanlap.vn>,BH26.0985,6,000207004000000,Xe nnp Thnng Nhnt 219-05-26,3,1530555,4591665
<177639809703.27.4051184843001971257@sanlap.vn>,BH26.0985,7,000217002003000,Xe nnp Thnng Nhnt GN 06-26 nn nun,1,1469444,1469444
<177639809703.27.4051184843001971257@sanlap.vn>,BH26.0985,8,000217003008000,Xe nnp Thnng Nhnt GN 06-26 2.0 Ghi,3,1591666,4774998
<177639809703.27.4051184843001971257@sanlap.vn>,BH26.0985,9,000230002009000,Xe nnp Thnng Nhnt LD 26 Pastel Hnng,1,1799444,1799444
<177639809703.27.4051184843001971257@sanlap.vn>,BH26.0985,10,000333002022002,Xe nnp Thnng Nhnt Super 26 S xanh,2,2294444,4588888
<177639809703.27.4051184843001971257@sanlap.vn>,BH26.0985,11,000333002008000,Xe nnp Thnng Nhnt Super 26 S ghi,2,2294444,4588888
<177639809703.27.4051184843001971257@sanlap.vn>,BH26.0985,12,000215004000000,Xe nnp Thnng Nhnt GN 05-27,1,1591666,1591666
<177639809703.27.4051184843001971257@sanlap.vn>,BH26.0985,13,1000240020090000,Xe nnp Thnng Nhnt TE Bunny 16 Hnng,2,943888,1887776
<177639809703.27.4051184843001971257@sanlap.vn>,BH26.0985,14,1000270020150000,Xe nnp Thnng Nhnt TE Spaceboy 16 Café/nâu,1,943888,943888
<177639809703.27.4051184843001971257@sanlap.vn>,BH26.0985,15,1000270020220000,Xe nnp Thnng Nhnt TE Spaceboy 16 Xanh dnn,1,943888,943888
<177639809703.27.4051184843001971257@sanlap.vn>,BH26.0985,16,000125002013000,Xe nnp Thnng Nhnt Puppy 20 Xanh,1,1310555,1310555
<177639809703.27.4051184843001971257@sanlap.vn>,BH26.0985,17,000125002023000,Xe nnp Thnng Nhnt Puppy 20 Kem,1,1310555,1310555
<177639809703.27.4051184843001971257@sanlap.vn>,BH26.0985,18,000207004000000,Xe nnp Thnng Nhnt 219-05-26,2,1530555,3061110
<177639809703.27.4051184843001971257@sanlap.vn>,BH26.0985,19,000217003008000,Xe nnp Thnng Nhnt GN 06-26 2.0 Ghi,1,1591666,1591666
<177639809703.27.4051184843001971257@sanlap.vn>,BH26.0985,20,000225002002000,Xe nnp Thnng Nhnt New 26 Trnng,1,1616111,1616111
<177639809703.27.4051184843001971257@sanlap.vn>,BH26.0985,21,000331002004000,Xe nnp Thnng Nhnt MTB 26-02 nn tnni,1,1799444,1799444
<177639809703.27.4051184843001971257@sanlap.vn>,BH26.0985,22,000333002022002,Xe nnp Thnng Nhnt Super 26 S xanh,1,2294444,2294444
<177639809703.27.4051184843001971257@sanlap.vn>,BH26.0985,23,1000320050020000,Xe nnp Thnng Nhnt Road RPD 700C V5 Trnng,1,2960555,2960555
<177639809703.27.4051184843001971257@sanlap.vn>,BH26.0985,24,000219002023000,Xe nnp Thnng Nhnt GN 2.0 700C Kem,1,1744444,1744444
<177639809704.27.14172883882709689509@toanthang.vn>,BH26.0986,1,000224002002000,Xe nnp Thnng Nhnt New 24 Trnng,2,1555000,3110000
<177639809704.27.14172883882709689509@toanthang.vn>,BH26.0986,2,000224002002000,Xe nnp Thnng Nhnt New 24 Trnng,2,1555000,3110000
<177639809704.27.14172883882709689509@toanthang.vn>,BH26.0986,3,1000400050080010,Xe nnp Thnng Nhnt MTB SPD 27.5 17 Ghi,3,2960555,8881665
<177639809704.27.14172883882709689509@toanthang.vn>,BH26.0986,4,1000400050200000,Xe nnp Thnng Nhnt MTB SPD 27.5 17 Xanh,3,2960555,8881665
<177639809704.27.14172883882709689509@toanthang.vn>,BH26.0986,5,000216003001000,Xe nnp Thnng Nhnt GN 06-24 2.0 nen,1,1530555,1530555
<177639809704.27.14172883882709689509@toanthang.vn>,BH26.0986,6,000337002008000,Xe nnp Thnng Nhnt SK 24 ghi,1,1622222,1622222
<177639809704.27.14172883882709689509@toanthang.vn>,BH26.0986,7,000334002001000,Xe nnp Thnng Nhnt Super 20 nen,3,1652777,4958331
<177639809704.27.14172883882709689509@toanthang.vn>,BH26.0986,8,000334002004000,Xe nnp Thnng Nhnt Super 20 nn,3,1652777,4958331
<177639809704.27.14172883882709689509@toanthang.vn>,BH26.0986,9,000334002013000,Xe nnp Thnng Nhnt Super 20 Xanh,3,1652777,4958331
<177639809704.27.14172883882709689509@toanthang.vn>,BH26.0986,10,000333002001002,Xe nnp Thnng Nhnt Super 26 S nen,1,2294444,2294444
<177639809704.27.14172883882709689509@toanthang.vn>,BH26.0986,11,000333002022002,Xe nnp Thnng Nhnt Super 26 S xanh,1,2294444,2294444
<177639809701.27.9853141541719096833@sanlap.vn>,BH26.0987,1,000219002023000,Xe nnp Thnng Nhnt GN 2.0 700C Kem,2,1744444,3488888
<177639809701.27.9853141541719096833@sanlap.vn>,BH26.0987,2,000207004000000,Xe nnp Thnng Nhnt 219-05-26,5,1530555,7652775
<177639809701.27.9853141541719096833@sanlap.vn>,BH26.0987,3,000217003008000,Xe nnp Thnng Nhnt GN 06-26 2.0 Ghi,10,1591666,15916660
<177639809701.27.9853141541719096833@sanlap.vn>,BH26.0987,4,000216003001000,Xe nnp Thnng Nhnt GN 06-24 2.0 nen,5,1530555,7652775
<177639809701.27.9853141541719096833@sanlap.vn>,BH26.0987,5,000225002023000,Xe nnp Thnng Nhnt New 26 Kem,10,1616111,16161110
<177639809701.27.9853141541719096833@sanlap.vn>,BH26.0987,6,000225002015000,Xe nnp Thnng Nhnt New 26 Café/nâu,10,1616111,16161110
<177639809701.27.9853141541719096833@sanlap.vn>,BH26.0987,7,000336002001000,Xe nnp Thnng Nhnt SK 20 nen,3,1377777,4133331
<177639809701.27.9853141541719096833@sanlap.vn>,BH26.0987,8,000336002022000,Xe nnp Thnng Nhnt SK 20 xanh,3,1377777,4133331
<177639809701.27.9853141541719096833@sanlap.vn>,BH26.0987,9,000336002004000,Xe nnp Thnng Nhnt SK 20 nn,2,1377777,2755554
<177639809701.27.9853141541719096833@sanlap.vn>,BH26.0987,10,000337002001000,Xe nnp Thnng Nhnt SK 24 nen,2,1622222,3244444
<177639809701.27.9853141541719096833@sanlap.vn>,BH26.0987,11,000337002022000,Xe nnp Thnng Nhnt SK 24 xanh,1,1622222,1622222
<177639809701.27.9853141541719096833@sanlap.vn>,BH26.0987,12,100029005090000,Xe nnp Thnng Nhnt CPD 700C Hnng,1,2960555,2960555
<177639809701.27.9853141541719096833@sanlap.vn>,BH26.0987,13,1000400050090000,Xe nnp Thnng Nhnt MTB SPD 27.5 15 Hnng,1,2960555,2960555
<177639809704.27.7400184238106052604@thienan.vn>,BH26.0988,1,000230002009000,Xe nnp Thnng Nhnt LD 26 Pastel Hnng,4,1799444,7197776
<177639809704.27.7400184238106052604@thienan.vn>,BH26.0988,2,000224002026000,Xe nnp Thnng Nhnt New 24 Xanh mint,5,1555000,7775000
<177639809704.27.7400184238106052604@thienan.vn>,BH26.0988,3,000224002015000,Xe nnp Thnng Nhnt New 24 Café/nâu,6,1555000,9330000
<177639809704.27.7400184238106052604@thienan.vn>,BH26.0988,4,000336002001000,Xe nnp Thnng Nhnt SK 20 nen,10,1377777,13777770
<177639809704.27.7400184238106052604@thienan.vn>,BH26.0988,5,000336002022000,Xe nnp Thnng Nhnt SK 20 xanh,5,1377777,6888885
<177639809704.27.7400184238106052604@thienan.vn>,BH26.0988,6,000224002002000,Xe nnp Thnng Nhnt New 24 Trnng,3,1555000,4665000
<177639809704.27.7400184238106052604@thienan.vn>,BH26.0988,7,000224002026000,Xe nnp Thnng Nhnt New 24 Xanh mint,5,1555000,7775000
<177639809704.27.7400184238106052604@thienan.vn>,BH26.0988,8,000230002009000,Xe nnp Thnng Nhnt LD 26 Pastel Hnng,6,1799444,10796664
<177639809704.27.7400184238106052604@thienan.vn>,BH26.0988,9,000337002001000,Xe nnp Thnng Nhnt SK 24 nen,4,1622222,6488888
<177639809704.27.7400184238106052604@thienan.vn>,BH26.0988,10,000337002008000,Xe nnp Thnng Nhnt SK 24 ghi,1,1622222,1622222
<177639809704.27.7400184238106052604@thienan.vn>,BH26.0988,11,000216003001000,Xe nnp Thnng Nhnt GN 06-24 2.0 nen,5,1530555,7652775
<177639809704.27.7400184238106052604@thienan.vn>,BH26.0988,12,000125002009000,Xe nnp Thnng Nhnt Puppy 20 Hnng,5,1310555,6552775
<177639809704.27.7400184238106052604@thienan.vn>,BH26.0988,13,000125002023000,Xe nnp Thnng Nhnt Puppy 20 Kem,4,1310555,5242220
<177639809704.27.7400184238106052604@thienan.vn>,BH26.0988,14,1000310050080000,Xe nnp Thnng Nhnt Road RPD 700C Ghi,5,2664259,13321295
<177639809707.27.6677655823134432407@vanloi.vn>,BH26.0989,1,000230002013000,Xe nnp Thnng Nhnt LD 26 Pastel Xanh,1,1799444,1799444
<177639809707.27.6677655823134432407@vanloi.vn>,BH26.0989,2,000125002023000,Xe nnp Thnng Nhnt Puppy 20 Kem,2,1310555,2621110
<177639809707.27.6677655823134432407@vanloi.vn>,BH26.0989,3,000331002004000,Xe nnp Thnng Nhnt MTB 26-02 nn tnni,1,1799444,1799444
<177639809707.27.6677655823134432407@vanloi.vn>,BH26.0989,4,000225002015000,Xe nnp Thnng Nhnt New 26 Café/nâu,1,1616111,1616111
<177639809707.27.6677655823134432407@vanloi.vn>,BH26.0989,5,000125002009000,Xe nnp Thnng Nhnt Puppy 20 Hnng,5,1310555,6552775
<177639809707.27.6677655823134432407@vanloi.vn>,BH26.0989,6,000124002009000,Xe nnp Thnng Nhnt Neo 2004 Hnng,1,1111111,1111111
<177639809707.27.6677655823134432407@vanloi.vn>,BH26.0989,7,000334002013000,Xe nnp Thnng Nhnt Super 20 Xanh,1,1652777,1652777
<177639809707.27.6677655823134432407@vanloi.vn>,BH26.0989,8,000225002002000,Xe nnp Thnng Nhnt New 26 Trnng,4,1616111,6464444
<177639809707.27.6677655823134432407@vanloi.vn>,BH26.0989,9,000230002013000,Xe nnp Thnng Nhnt LD 26 Pastel Xanh,1,1799444,1799444
<177639809705.27.13243180843756265710@dongnam.vn>,BH26.0990,1,000337002008000,Xe nnp Thnng Nhnt SK 24 ghi,1,1622222,1622222
<177639809705.27.13243180843756265710@dongnam.vn>,BH26.0990,2,000333002008000,Xe nnp Thnng Nhnt Super 26 S ghi,1,2294444,2294444
<177639809705.27.13243180843756265710@dongnam.vn>,BH26.0990,3,000333002022002,Xe nnp Thnng Nhnt Super 26 S xanh,1,2294444,2294444
<177639809705.27.13243180843756265710@dongnam.vn>,BH26.0990,4,000125002009000,Xe nnp Thnng Nhnt Puppy 20 Hnng,3,1310555,3931665
<177639809705.27.13243180843756265710@dongnam.vn>,BH26.0990,5,000336002022000,Xe nnp Thnng Nhnt SK 20 xanh,2,1377777,2755554
<177639809705.27.13243180843756265710@dongnam.vn>,BH26.0990,6,000336002001000,Xe nnp Thnng Nhnt SK 20 nen,2,1377777,2755554
<177639809705.27.13243180843756265710@dongnam.vn>,BH26.0990,7,1000240020090000,Xe nnp Thnng Nhnt TE Bunny 16 Hnng,1,943888,943888
<177639809705.27.13243180843756265710@dongnam.vn>,BH26.0990,8,000224002002000,Xe nnp Thnng Nhnt New 24 Trnng,1,1555000,1555000
<177639809705.27.13243180843756265710@dongnam.vn>,BH26.0990,9,000224002026000,Xe nnp Thnng Nhnt New 24 Xanh mint,1,1555000,1555000
<177639809705.27.13243180843756265710@dongnam.vn>,BH26.0990,10,000331002001000,Xe nnp Thnng Nhnt MTB 26-02 nen,1,1799444,1799444
<177639809705.27.13243180843756265710@dongnam.vn>,BH26.0990,11,000331002008000,Xe nnp Thnng Nhnt MTB 26-02 Ghi,1,1799444,1799444
<177639809705.27.13243180843756265710@dongnam.vn>,BH26.0990,12,000337002022000,Xe nnp Thnng Nhnt SK 24 xanh,1,1622222,1622222
<177639809706.27.9209191298904019989@sanlap.vn>,BH26.0991,1,000105002004000,Xe nnp Thnng Nhnt Batwheels 12 nn,1,1132407,1132407
<177639809706.27.9209191298904019989@sanlap.vn>,BH26.0991,2,000106002013000,Xe nnp Thnng Nhnt Batwheels 16 Xanh,1,1262037,1262037
<177639809706.27.9209191298904019989@sanlap.vn>,BH26.0991,3,000125002009000,Xe nnp Thnng Nhnt Puppy 20 Hnng,3,1310555,3931665
<177639809706.27.9209191298904019989@sanlap.vn>,BH26.0991,4,000125002023000,Xe nnp Thnng Nhnt Puppy 20 Kem,2,1310555,2621110
<177639809706.27.9209191298904019989@sanlap.vn>,BH26.0991,5,000103002009000,Xe nnp Thnng Nhnt We Bare Bears 16 Hnng,1,1262037,1262037
<177639809706.27.9209191298904019989@sanlap.vn>,BH26.0991,6,000103002023000,Xe nnp Thnng Nhnt We Bare Bears 16 Kem,1,1262037,1262037
<177639809706.27.9209191298904019989@sanlap.vn>,BH26.0991,7,000105002013000,Xe nnp Thnng Nhnt Batwheels 12 Xanh,1,1132407,1132407
<177639809706.27.9209191298904019989@sanlap.vn>,BH26.0991,8,000106002001000,Xe nnp Thnng Nhnt Batwheels 16 nen,1,1262037,1262037
<177639809706.27.9209191298904019989@sanlap.vn>,BH26.0991,9,000216003005000,Xe nnp Thnng Nhnt GN 06-24 2.0 Cam,1,1530555,1530555
<177639809706.27.9209191298904019989@sanlap.vn>,BH26.0991,10,000224002015000,Xe nnp Thnng Nhnt New 24 Café/nâu,1,1555000,1555000
<177639809706.27.9209191298904019989@sanlap.vn>,BH26.0991,11,000225002015000,Xe nnp Thnng Nhnt New 26 Café/nâu,2,1616111,3232222
<177639809706.27.11858523945066023525@phucan.vn>,BH26.0992,1,000224002026000,Xe nnp Thnng Nhnt New 24 Xanh mint,2,1555000,3110000
<177639809706.27.11858523945066023525@phucan.vn>,BH26.0992,2,000224002002000,Xe nnp Thnng Nhnt New 24 Trnng,2,1555000,3110000
<177639809706.27.11858523945066023525@phucan.vn>,BH26.0992,3,000225002025000,Xe nnp Thnng Nhnt New 26 Xanh mint,2,1616111,3232222
<177639809706.27.11858523945066023525@phucan.vn>,BH26.0992,4,000225002015000,Xe nnp Thnng Nhnt New 26 Café/nâu,2,1616111,3232222
<177639809706.27.11858523945066023525@phucan.vn>,BH26.0992,5,000226003002000,Xe nnp Thnng Nhnt LD 24-01_2023 Trnng,2,1683333,3366666
<177639809706.27.11858523945066023525@phucan.vn>,BH26.0992,6,000337002022000,Xe nnp Thnng Nhnt SK 24 xanh,1,1622222,1622222
<177639809706.27.11858523945066023525@phucan.vn>,BH26.0992,7,000224002026000,Xe nnp Thnng Nhnt New 24 Xanh mint,2,1555000,3110000
<177639809706.27.11858523945066023525@phucan.vn>,BH26.0992,8,000224002015000,Xe nnp Thnng Nhnt New 24 Café/nâu,1,1555000,1555000
<177639809706.27.11858523945066023525@phucan.vn>,BH26.0992,9,000224002002000,Xe nnp Thnng Nhnt New 24 Trnng,2,1555000,3110000
<177639809706.27.11858523945066023525@phucan.vn>,BH26.0992,10,000225002002000,Xe nnp Thnng Nhnt New 26 Trnng,2,1616111,3232222
<177639809706.27.11858523945066023525@phucan.vn>,BH26.0992,11,000225002025000,Xe nnp Thnng Nhnt New 26 Xanh mint,1,1616111,1616111
<177639809706.27.11858523945066023525@phucan.vn>,BH26.0992,12,000225002015000,Xe nnp Thnng Nhnt New 26 Café/nâu,1,1616111,1616111
<177639809706.27.11858523945066023525@phucan.vn>,BH26.0992,13,000226003002000,Xe nnp Thnng Nhnt LD 24-01_2023 Trnng,2,1683333,3366666
<177639809706.27.11858523945066023525@phucan.vn>,BH26.0992,14,000125002009000,Xe nnp Thnng Nhnt Puppy 20 Hnng,2,1310555,2621110
<177639809706.27.2575724861012783070@thienan.vn>,BH26.0993,1,1000320050020000,Xe nnp Thnng Nhnt Road RPD 700C V5 Trnng,5,2960555,14802775
<177639809706.27.2575724861012783070@thienan.vn>,BH26.0993,2,1000320050200000,Xe nnp Thnng Nhnt Road RPD 700C V5 Xanh,2,2960555,5921110
<177639809706.27.2575724861012783070@thienan.vn>,BH26.0993,3,000125002009000,Xe nnp Thnng Nhnt Puppy 20 Hnng,10,1310555,13105550
<177639809705.27.16844388258623453356@quangvinh.vn>,BH26.0994,1,1000270020150000,Xe nnp Thnng Nhnt TE Spaceboy 16 Café/nâu,1,943888,943888
<177639809705.27.16844388258623453356@quangvinh.vn>,BH26.0994,2,000125002009000,Xe nnp Thnng Nhnt Puppy 20 Hnng,3,1310555,3931665
<177639809705.27.16844388258623453356@quangvinh.vn>,BH26.0994,3,000125002002000,Xe nnp Thnng Nhnt Puppy 20 Trnng,2,1310555,2621110
<177639809705.27.16844388258623453356@quangvinh.vn>,BH26.0994,4,000336002001000,Xe nnp Thnng Nhnt SK 20 nen,3,1377777,4133331
<177639809705.27.16844388258623453356@quangvinh.vn>,BH26.0994,5,000208002023000,Xe nnp Thnng Nhnt 219-24 Xanh Tím,1,1408333,1408333
<177639809705.27.16844388258623453356@quangvinh.vn>,BH26.0994,6,000209002007000,Xe nnp Thnng Nhnt 219-26 Coban,1,1469444,1469444
<177639809705.27.16844388258623453356@quangvinh.vn>,BH26.0994,7,000225002002000,Xe nnp Thnng Nhnt New 26 Trnng,1,1616111,1616111
<177639809707.27.9942376124693992059@yenbinh.vn>,BH26.0995,1,000125002002000,Xe nnp Thnng Nhnt Puppy 20 Trnng,1,1310555,1310555
<177639809707.27.9942376124693992059@yenbinh.vn>,BH26.0995,2,000125002009000,Xe nnp Thnng Nhnt Puppy 20 Hnng,2,1310555,2621110
<177639809707.27.9942376124693992059@yenbinh.vn>,BH26.0995,3,000331002022000,Xe nnp Thnng Nhnt MTB 26-02 Xanh dnnng,2,1799444,3598888
<177639809707.27.9942376124693992059@yenbinh.vn>,BH26.0995,4,000331002008000,Xe nnp Thnng Nhnt MTB 26-02 Ghi,1,1799444,1799444
<177639809707.27.9942376124693992059@yenbinh.vn>,BH26.0995,5,100029005010000,Xe nnp Thnng Nhnt CPD 700C nen,1,2960555,2960555
<177639809707.27.9942376124693992059@yenbinh.vn>,BH26.0995,6,1000400050010000,Xe nnp Thnng Nhnt MTB SPD 27.5 17 nen,1,2960555,2960555
<177639809707.27.9942376124693992059@yenbinh.vn>,BH26.0995,7,1000400050020000,Xe nnp Thnng Nhnt MTB SPD 27.5 17 Trnng,1,2960555,2960555
<177639809707.27.9942376124693992059@yenbinh.vn>,BH26.0995,8,1000400050200000,Xe nnp Thnng Nhnt MTB SPD 27.5 17 Xanh,1,2960555,2960555
<177639809707.27.9942376124693992059@yenbinh.vn>,BH26.0995,9,000225002025000,Xe nnp Thnng Nhnt New 26 Xanh mint,2,1616111,3232222
<177639809707.27.9942376124693992059@yenbinh.vn>,BH26.0995,10,000207004000000,Xe nnp Thnng Nhnt 219-05-26,1,1530555,1530555
<177639809707.27.9942376124693992059@yenbinh.vn>,BH26.0995,11,000217002003000,Xe nnp Thnng Nhnt GN 06-26 nn nun,1,1469444,1469444
<177639809707.27.9942376124693992059@yenbinh.vn>,BH26.0995,12,000225002002000,Xe nnp Thnng Nhnt New 26 Trnng,1,1616111,1616111
<177639809707.27.9942376124693992059@yenbinh.vn>,BH26.0995,13,000230002023000,Xe nnp Thnng Nhnt LD 26 Kem,3,1799444,5398332
<177639809707.27.9942376124693992059@yenbinh.vn>,BH26.0995,14,000230002013000,Xe nnp Thnng Nhnt LD 26 Pastel Xanh,1,1799444,1799444
<177639809707.27.9942376124693992059@yenbinh.vn>,BH26.0995,15,000230002014000,Xe nnp Thnng Nhnt LD 26 Xanh Santorini,1,1799444,1799444
<177639809707.27.9942376124693992059@yenbinh.vn>,BH26.0995,16,000331002001000,Xe nnp Thnng Nhnt MTB 26-02 nen,5,1799444,8997220
<177639809707.27.9942376124693992059@yenbinh.vn>,BH26.0995,17,000336002001000,Xe nnp Thnng Nhnt SK 20 nen,5,1377777,6888885
<177639809724.27.4573051503924355479@binhminh.vn>,BH26.0996,1,000102002023000,Xe nnp Thnng Nhnt We Bare Bears 12 Kem,3,470000,1410000
<177639809724.27.4573051503924355479@binhminh.vn>,BH26.0996,2,000103002009000,Xe nnp Thnng Nhnt We Bare Bears 16 Hnng,1,500000,500000
<177639809724.27.4573051503924355479@binhminh.vn>,BH26.0996,3,000103002023000,Xe nnp Thnng Nhnt We Bare Bears 16 Kem,1,500000,500000
<177639809724.27.4573051503924355479@binhminh.vn>,BH26.0996,4,000105002004000,Xe nnp Thnng Nhnt Batwheels 12 nn,1,470000,470000
<177639809724.27.4573051503924355479@binhminh.vn>,BH26.0996,5,000105002013000,Xe nnp Thnng Nhnt Batwheels 12 Xanh,3,470000,1410000
<177639809724.27.4573051503924355479@binhminh.vn>,BH26.0996,6,000106002001000,Xe nnp Thnng Nhnt Batwheels 16 nen,2,500000,1000000
<177639809724.27.4573051503924355479@binhminh.vn>,BH26.0996,7,000106002004000,Xe nnp Thnng Nhnt Batwheels 16 nn,2,500000,1000000
<177639809724.27.4573051503924355479@binhminh.vn>,BH26.0996,8,000106002013000,Xe nnp Thnng Nhnt Batwheels 16 Xanh,4,500000,2000000
<177639809724.27.4573051503924355479@binhminh.vn>,BH26.0996,9,000116002023000,Xe nnp thnng nhnt TE Love 16 Kem,7,500000,3500000
<177639809724.27.4573051503924355479@binhminh.vn>,BH26.0996,10,000122002009001,Xe nnp Thnng Nhnt Bubbles 20 Hnng dn quan,8,1050000,8400000
<177639809724.27.4573051503924355479@binhminh.vn>,BH26.0996,11,000122002019000,Xe nnp Thnng Nhnt Bubbles 20 Vàng chanh,6,1050000,6300000
<177639809724.27.4573051503924355479@binhminh.vn>,BH26.0996,12,000122002022000,Xe nnp Thnng Nhnt Bubbles 20 Xanh,5,1050000,5250000
<177639809724.27.4573051503924355479@binhminh.vn>,BH26.0996,13,000122002024000,Xe nnp Thnng Nhnt Bubbles 20 Tím dn quang,4,1050000,4200000
<177639809724.27.4573051503924355479@binhminh.vn>,BH26.0996,14,000125002002000,Xe nnp Thnng Nhnt Puppy 20 Trnng,8,1050000,8400000
<177639809724.27.4573051503924355479@binhminh.vn>,BH26.0996,15,000125002009000,Xe nnp Thnng Nhnt Puppy 20 Hnng,25,1050000,26250000
<177639809724.27.4573051503924355479@binhminh.vn>,BH26.0996,16,000125002013000,Xe nnp Thnng Nhnt Puppy 20 Xanh,15,1050000,15750000
<177639809724.27.4573051503924355479@binhminh.vn>,BH26.0996,17,000125002023000,Xe nnp Thnng Nhnt Puppy 20 Kem,30,1050000,31500000
<177639809724.27.4573051503924355479@binhminh.vn>,BH26.0996,18,000131002001002,Xe nnp Thnng Nhnt GN 06 20 2024 nen,25,1150000,28750000
<177639809724.27.4573051503924355479@binhminh.vn>,BH26.0996,19,000131002004005,Xe nnp Thnng Nhnt GN 06 20 2024 nn,17,1150000,19550000
