customer_code,customer_name,recency_days,frequency,monetary,R_score,F_score,M_score,purchase_priority_score,priority_tier,churn_risk,dealer_segment,recommended_action,risk_reason,priority_reason
KH-00537,CÔNG TY CỔ PHẦN ĐÔNG NAM,62,1,20135548.0,2,2,1,0.2635432552069485,C - Medium,LOW,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Từng mua trong Q1/2026 nhưng im lặng từ 60 ngày trở lên,"R=2, F=2, M=1, score=0.26"
KH-00107,CÔNG TY TNHH LONG PHÚ,368,3,82830000.0,2,3,3,0.2607210203285987,C - Medium,MEDIUM,Theo dõi thêm,Theo dõi thêm,Đang hoạt động hoặc rủi ro thấp,"R=2, F=3, M=3, score=0.26"
KH-00591,CÔNG TY TNHH THƯƠNG MẠI KHẢI HOÀN,56,1,9157407.0,3,2,1,0.25982139829024486,C - Medium,MEDIUM,Theo dõi thêm,Theo dõi thêm,Bắt đầu có dấu hiệu giảm nhịp mua,"R=3, F=2, M=1, score=0.26"
KH-00619,CỬA HÀNG XE ĐẠP VĨNH PHÁT,52,1,3231481.0,3,2,1,0.25913650330825616,C - Medium,MEDIUM,Theo dõi thêm,Theo dõi thêm,Bắt đầu có dấu hiệu giảm nhịp mua,"R=3, F=2, M=1, score=0.26"
KH-00109,CÔNG TY CỔ PHẦN VẠN LỢI,365,3,80790000.0,2,3,3,0.2570174898528843,C - Medium,MEDIUM,Theo dõi thêm,Theo dõi thêm,Đang hoạt động hoặc rủi ro thấp,"R=2, F=3, M=3, score=0.26"
KH-00154,DOANH NGHIỆP TW VĨNH PHÁT,365,3,80000000.0,2,3,3,0.2564476892830838,C - Medium,MEDIUM,Theo dõi thêm,Theo dõi thêm,Đang hoạt động hoặc rủi ro thấp,"R=2, F=3, M=3, score=0.26"
KH-00616,CÔNG TY CỔ PHẦN TRÍ ĐỨC,53,1,2768519.0,3,2,1,0.25596944563437984,C - Medium,MEDIUM,Theo dõi thêm,Theo dõi thêm,Bắt đầu có dấu hiệu giảm nhịp mua,"R=3, F=2, M=1, score=0.26"
KH-00522,CÔNG TY TNHH HÙNG CƯỜNG,62,1,15749995.0,2,2,1,0.2547113463750396,C - Medium,LOW,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Từng mua trong Q1/2026 nhưng im lặng từ 60 ngày trở lên,"R=2, F=2, M=1, score=0.25"
KH-00197,CÔNG TY TNHH THƯƠNG MẠI MINH PHƯƠNG,375,2,143952962.0,1,2,4,0.25342010774741364,C - Medium,MEDIUM,Theo dõi thêm,Theo dõi thêm,Đang hoạt động hoặc rủi ro thấp,"R=1, F=2, M=4, score=0.25"
KH-00460,DOANH NGHIỆP TW THUỶ TIÊN,64,1,16361110.0,2,2,1,0.2532780019781931,C - Medium,LOW,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Từng mua trong Q1/2026 nhưng im lặng từ 60 ngày trở lên,"R=2, F=2, M=1, score=0.25"
KH-00500,CÔNG TY CỔ PHẦN THƯƠNG MẠI VĨNH PHÁT,62,1,12458333.0,2,2,1,0.25214724381093706,C - Medium,LOW,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Từng mua trong Q1/2026 nhưng im lặng từ 60 ngày trở lên,"R=2, F=2, M=1, score=0.25"
KH-00083,CÔNG TY CỔ PHẦN THƯƠNG MẠI THANH BÌNH,377,2,141400000.0,1,2,4,0.25199552220282767,C - Medium,MEDIUM,Theo dõi thêm,Theo dõi thêm,Đang hoạt động hoặc rủi ro thấp,"R=1, F=2, M=4, score=0.25"
KH-00422,CÔNG TY CỔ PHẦN THƯƠNG MẠI SƠN HÀ,67,1,15861474.0,2,2,1,0.24819347024706806,C - Medium,LOW,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Từng mua trong Q1/2026 nhưng im lặng từ 60 ngày trở lên,"R=2, F=2, M=1, score=0.25"
KH-00590,CÔNG TY TNHH TOÀN THẮNG,57,1,2268519.0,3,2,1,0.24394445832336387,C - Medium,MEDIUM,Theo dõi thêm,Theo dõi thêm,Bắt đầu có dấu hiệu giảm nhịp mua,"R=3, F=2, M=1, score=0.24"
KH-00478,CÔNG TY TNHH BÌNH MINH,63,1,4527778.0,2,2,1,0.24371445074324455,C - Medium,LOW,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Từng mua trong Q1/2026 nhưng im lặng từ 60 ngày trở lên,"R=2, F=2, M=1, score=0.24"
KH-00540,CÔNG TY TNHH NGỌC ANH,61,1,2768519.0,2,2,1,0.24196830887225668,C - Medium,LOW,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Từng mua trong Q1/2026 nhưng im lặng từ 60 ngày trở lên,"R=2, F=2, M=1, score=0.24"
KH-00289,CÔNG TY CỔ PHẦN KHẢI HOÀN,367,3,64680000.0,2,3,3,0.241917657354134,C - Medium,MEDIUM,Theo dõi thêm,Theo dõi thêm,Đang hoạt động hoặc rủi ro thấp,"R=2, F=3, M=3, score=0.24"
KH-00062,CÔNG TY CỔ PHẦN YÊN BÌNH,365,2,119540000.0,2,2,4,0.24145481179020628,C - Medium,MEDIUM,Theo dõi thêm,Theo dõi thêm,Đang hoạt động hoặc rủi ro thấp,"R=2, F=2, M=4, score=0.24"
KH-00418,CÔNG TY CỔ PHẦN PHÚ THỊNH,67,1,7361112.0,2,2,1,0.24107096312456094,C - Medium,LOW,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Từng mua trong Q1/2026 nhưng im lặng từ 60 ngày trở lên,"R=2, F=2, M=1, score=0.24"
KH-00412,CÔNG TY TNHH TRÍ ĐỨC,67,1,6805556.0,2,2,1,0.24078606283966064,C - Medium,LOW,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Từng mua trong Q1/2026 nhưng im lặng từ 60 ngày trở lên,"R=2, F=2, M=1, score=0.24"
KH-00479,DOANH NGHIỆP TW NGỌC ANH,63,1,3333333.0,2,2,1,0.24043809746689127,C - Medium,LOW,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Từng mua trong Q1/2026 nhưng im lặng từ 60 ngày trở lên,"R=2, F=2, M=1, score=0.24"
KH-00265,CÔNG TY TNHH THƯƠNG MẠI PHÚC AN,371,2,115376430.0,1,3,4,0.23889037925494766,C - Medium,MEDIUM,Theo dõi thêm,Theo dõi thêm,Đang hoạt động hoặc rủi ro thấp,"R=1, F=3, M=4, score=0.24"
KH-00542,CÔNG TY TNHH THƯƠNG MẠI NAM TIẾN,61,1,2361111.0,2,2,1,0.23883440573835352,C - Medium,LOW,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Từng mua trong Q1/2026 nhưng im lặng từ 60 ngày trở lên,"R=2, F=2, M=1, score=0.24"
KH-00541,HỘ KINH DOANH SÁN LẠP,61,1,2361111.0,2,2,1,0.23883440573835352,C - Medium,LOW,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Từng mua trong Q1/2026 nhưng im lặng từ 60 ngày trở lên,"R=2, F=2, M=1, score=0.24"
KH-00375,CÔNG TY TNHH ĐẠI DƯƠNG,74,1,10716664.0,2,2,1,0.2361138040497625,C - Medium,LOW,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Từng mua trong Q1/2026 nhưng im lặng từ 60 ngày trở lên,"R=2, F=2, M=1, score=0.24"
KH-00400,CÔNG TY TNHH XÂY DỰNG,69,1,4527778.0,2,2,1,0.23594529615768217,C - Medium,LOW,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Từng mua trong Q1/2026 nhưng im lặng từ 60 ngày trở lên,"R=2, F=2, M=1, score=0.24"
KH-00399,CÔNG TY TNHH ĐẠI LỢI,70,1,4611112.0,2,2,1,0.23550714031949332,C - Medium,LOW,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Từng mua trong Q1/2026 nhưng im lặng từ 60 ngày trở lên,"R=2, F=2, M=1, score=0.24"
KH-00337,DOANH NGHIỆP TW VĨNH PHÁT,78,1,9157407.0,2,2,1,0.23169375807302256,C - Medium,LOW,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Từng mua trong Q1/2026 nhưng im lặng từ 60 ngày trở lên,"R=2, F=2, M=1, score=0.23"
KH-00248,CÔNG TY CỔ PHẦN THƯƠNG MẠI ĐẠI DƯƠNG,368,2,100482859.0,2,2,4,0.2297737268813052,C - Medium,MEDIUM,Theo dõi thêm,Theo dõi thêm,Đang hoạt động hoặc rủi ro thấp,"R=2, F=2, M=4, score=0.23"
KH-00411,CỬA HÀNG XE ĐẠP MẶT TRỜI,68,1,2361111.0,2,2,1,0.22929993803397775,C - Medium,LOW,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Từng mua trong Q1/2026 nhưng im lặng từ 60 ngày trở lên,"R=2, F=2, M=1, score=0.23"
KH-00388,CÔNG TY CỔ PHẦN MẶT TRỜI,71,1,2768519.0,2,2,1,0.22898134316870283,C - Medium,LOW,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Từng mua trong Q1/2026 nhưng im lặng từ 60 ngày trở lên,"R=2, F=2, M=1, score=0.23"
KH-00190,HỘ KINH DOANH XÂY DỰNG,376,3,54567000.0,1,3,2,0.22881180287817346,C - Medium,MEDIUM,Theo dõi thêm,Theo dõi thêm,Đang hoạt động hoặc rủi ro thấp,"R=1, F=3, M=2, score=0.23"
KH-00282,CÔNG TY TNHH THƯƠNG MẠI LONG PHÚ,368,3,51690000.0,2,3,2,0.22539338500096334,C - Medium,MEDIUM,Theo dõi thêm,Theo dõi thêm,Đang hoạt động hoặc rủi ro thấp,"R=2, F=3, M=2, score=0.23"
KH-00241,HỘ KINH DOANH PHÚ THỊNH,371,2,88600000.0,1,2,3,0.22208126244583087,C - Medium,MEDIUM,Theo dõi thêm,Theo dõi thêm,Đang hoạt động hoặc rủi ro thấp,"R=1, F=2, M=3, score=0.22"
KH-00235,CÔNG TY CỔ PHẦN THƯƠNG MẠI CHI THÀNH,375,2,87420000.0,1,2,3,0.2203716746989806,C - Medium,MEDIUM,Theo dõi thêm,Theo dõi thêm,Đang hoạt động hoặc rủi ro thấp,"R=1, F=2, M=3, score=0.22"
KH-00335,CÔNG TY CỔ PHẦN THUỶ TIÊN,84,1,3870371.0,2,2,1,0.2202863709216753,C - Medium,LOW,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Từng mua trong Q1/2026 nhưng im lặng từ 60 ngày trở lên,"R=2, F=2, M=1, score=0.22"
KH-00267,CÔNG TY CỔ PHẦN HÙNG CƯỜNG,371,2,85460000.0,1,3,3,0.21951715988172826,C - Medium,MEDIUM,Theo dõi thêm,Theo dõi thêm,Đang hoạt động hoặc rủi ro thấp,"R=1, F=3, M=3, score=0.22"
KH-00362,HỘ KINH DOANH MẶT TRỜI,76,1,2027778.0,2,2,1,0.21852861703771814,C - Medium,LOW,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Từng mua trong Q1/2026 nhưng im lặng từ 60 ngày trở lên,"R=2, F=2, M=1, score=0.22"
KH-00225,CÔNG TY TNHH TÂY BẮC,368,2,84160000.0,2,2,3,0.21780791491549323,C - Medium,MEDIUM,Theo dõi thêm,Theo dõi thêm,Đang hoạt động hoặc rủi ro thấp,"R=2, F=2, M=3, score=0.22"
KH-00214,DOANH NGHIỆP TW QUANG VINH,371,2,81983500.0,1,2,3,0.21438895475352315,C - Medium,MEDIUM,Theo dõi thêm,Theo dõi thêm,Đang hoạt động hoặc rủi ro thấp,"R=1, F=2, M=3, score=0.21"
KH-00120,CÔNG TY TNHH THANH BÌNH,371,2,77920143.0,1,2,3,0.2098305501951186,C - Medium,MEDIUM,Theo dõi thêm,Theo dõi thêm,Đang hoạt động hoặc rủi ro thấp,"R=1, F=2, M=3, score=0.21"
KH-00188,DOANH NGHIỆP TW XÂY DỰNG,378,2,75574075.0,1,2,3,0.2078359380400898,C - Medium,MEDIUM,Theo dõi thêm,Theo dõi thêm,Đang hoạt động hoặc rủi ro thấp,"R=1, F=2, M=3, score=0.21"
KH-00220,CỬA HÀNG XE ĐẠP VIỆT ANH,372,2,74017929.0,1,2,3,0.20641169791630407,C - Medium,MEDIUM,Theo dõi thêm,Theo dõi thêm,Đang hoạt động hoặc rủi ro thấp,"R=1, F=2, M=3, score=0.21"
KH-00111,DOANH NGHIỆP TW MẶT TRỜI,369,2,72628500.0,2,2,3,0.20555714866611763,C - Medium,MEDIUM,Theo dõi thêm,Theo dõi thêm,Đang hoạt động hoặc rủi ro thấp,"R=2, F=2, M=3, score=0.21"
KH-00276,CÔNG TY TNHH VẠN LỢI,365,2,68110000.0,2,3,3,0.20128387161926614,C - Medium,MEDIUM,Theo dõi thêm,Theo dõi thêm,Đang hoạt động hoặc rủi ro thấp,"R=2, F=3, M=3, score=0.2"
KH-00260,CỬA HÀNG XE ĐẠP XUÂN MAI,372,2,66020000.0,1,3,3,0.19843448993909607,C - Medium,MEDIUM,Theo dõi thêm,Theo dõi thêm,Đang hoạt động hoặc rủi ro thấp,"R=1, F=3, M=3, score=0.2"
KH-00262,CÔNG TY TNHH VIỆT ANH,369,2,64270000.0,2,3,3,0.1967252398342088,C - Medium,MEDIUM,Theo dõi thêm,Theo dõi thêm,Đang hoạt động hoặc rủi ro thấp,"R=2, F=3, M=3, score=0.2"
KH-00199,CỬA HÀNG XE ĐẠP TÚ ANH,372,2,64070000.0,1,2,3,0.1964401879447941,C - Medium,MEDIUM,Theo dõi thêm,Theo dõi thêm,Đang hoạt động hoặc rủi ro thấp,"R=1, F=2, M=3, score=0.2"
KH-00043,CÔNG TY TNHH LONG PHÚ,404,3,30650000.0,1,3,2,0.19576260436187334,D - Low,MEDIUM,Theo dõi thêm,Theo dõi thêm,Đang hoạt động hoặc rủi ro thấp,"R=1, F=3, M=2, score=0.2"
KH-00073,CỬA HÀNG XE ĐẠP KHẢI HOÀN,365,2,62612500.0,2,2,3,0.19530096563636012,D - Low,MEDIUM,Theo dõi thêm,Theo dõi thêm,Đang hoạt động hoặc rủi ro thấp,"R=2, F=2, M=3, score=0.2"
KH-00164,HỘ KINH DOANH XÂY DỰNG,375,2,61750000.0,1,2,3,0.19501554934285525,D - Low,MEDIUM,Theo dõi thêm,Theo dõi thêm,Đang hoạt động hoặc rủi ro thấp,"R=1, F=2, M=3, score=0.2"
KH-00112,HỘ KINH DOANH TÚ ANH,377,2,61441481.0,1,2,3,0.19387586408316954,D - Low,MEDIUM,Theo dõi thêm,Theo dõi thêm,Đang hoạt động hoặc rủi ro thấp,"R=1, F=2, M=3, score=0.19"
KH-00237,DOANH NGHIỆP TW LÊ ANH,374,2,59932962.0,1,2,3,0.19159679013441813,D - Low,MEDIUM,Theo dõi thêm,Theo dõi thêm,Đang hoạt động hoặc rủi ro thấp,"R=1, F=2, M=3, score=0.19"
KH-00221,CÔNG TY CỔ PHẦN VĨNH PHÁT,369,2,59460000.0,2,2,3,0.19102723413620312,D - Low,MEDIUM,Theo dõi thêm,Theo dõi thêm,Đang hoạt động hoặc rủi ro thấp,"R=2, F=2, M=3, score=0.19"
KH-00255,CÔNG TY TNHH PHÚ THỊNH,369,2,58060000.0,2,2,3,0.1893178324268014,D - Low,MEDIUM,Theo dõi thêm,Theo dõi thêm,Đang hoạt động hoặc rủi ro thấp,"R=2, F=2, M=3, score=0.19"
KH-00110,CỬA HÀNG XE ĐẠP TÂY BẮC,372,2,57900000.0,1,2,3,0.1884629799675861,D - Low,MEDIUM,Theo dõi thêm,Theo dõi thêm,Đang hoạt động hoặc rủi ro thấp,"R=1, F=2, M=3, score=0.19"
KH-00202,CÔNG TY CỔ PHẦN XUÂN MAI,375,2,57790000.0,1,2,3,0.1881779425052484,D - Low,MEDIUM,Theo dõi thêm,Theo dõi thêm,Đang hoạt động hoặc rủi ro thấp,"R=1, F=2, M=3, score=0.19"
KH-00285,CÔNG TY TNHH ĐÔNG NAM,370,2,55041000.0,2,3,2,0.18504427592492056,D - Low,MEDIUM,Theo dõi thêm,Theo dõi thêm,Đang hoạt động hoặc rủi ro thấp,"R=2, F=3, M=2, score=0.19"
KH-00283,CỬA HÀNG XE ĐẠP TRƯỜNG THỊNH,369,2,54240000.0,2,3,2,0.18418962729859628,D - Low,MEDIUM,Theo dõi thêm,Theo dõi thêm,Đang hoạt động hoặc rủi ro thấp,"R=2, F=3, M=2, score=0.18"
KH-00119,DOANH NGHIỆP TW MẶT TRỜI,371,2,53513597.0,1,2,2,0.18361972398429238,D - Low,MEDIUM,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Đang hoạt động hoặc rủi ro thấp,"R=1, F=2, M=2, score=0.18"
KH-00089,HỘ KINH DOANH TOÀN THẮNG,410,1,138392643.0,1,1,4,0.1826214887932169,D - Low,MEDIUM,Theo dõi thêm,Theo dõi thêm,Đang hoạt động hoặc rủi ro thấp,"R=1, F=1, M=4, score=0.18"
KH-00115,CÔNG TY CỔ PHẦN YÊN BÌNH,365,2,52250000.0,2,2,2,0.18219555253094705,D - Low,MEDIUM,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Đang hoạt động hoặc rủi ro thấp,"R=2, F=2, M=2, score=0.18"
KH-00096,CÔNG TY TNHH THƯƠNG MẠI SƠN HÀ,378,2,52127000.0,1,2,2,0.18191001211416385,D - Low,MEDIUM,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Đang hoạt động hoặc rủi ro thấp,"R=1, F=2, M=2, score=0.18"
KH-00209,CÔNG TY TNHH THƯƠNG MẠI VIỆT ANH,368,2,52103683.0,2,2,2,0.18162557873315704,D - Low,MEDIUM,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Đang hoạt động hoặc rủi ro thấp,"R=2, F=2, M=2, score=0.18"
KH-00063,HỘ KINH DOANH VẠN LỢI,368,2,51715148.0,2,2,2,0.18134067844825677,D - Low,MEDIUM,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Đang hoạt động hoặc rủi ro thấp,"R=2, F=2, M=2, score=0.18"
KH-00247,HỘ KINH DOANH NGỌC ANH,374,1,126890000.0,1,1,4,0.17863382717145515,D - Low,MEDIUM,Theo dõi thêm,Theo dõi thêm,Đang hoạt động hoặc rủi ro thấp,"R=1, F=1, M=4, score=0.18"
KH-00117,HỘ KINH DOANH YÊN BÌNH,365,2,48490000.0,2,2,2,0.17820694854234304,D - Low,MEDIUM,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Đang hoạt động hoặc rủi ro thấp,"R=2, F=2, M=2, score=0.18"
KH-00020,DOANH NGHIỆP TW TRƯỜNG THỊNH,444,1,124583332.0,1,1,4,0.17777790854825606,D - Low,MEDIUM,Theo dõi thêm,Theo dõi thêm,Đang hoạt động hoặc rủi ro thấp,"R=1, F=1, M=4, score=0.18"
KH-00085,CÔNG TY CỔ PHẦN THƯƠNG MẠI NGỌC ANH,369,2,46780000.0,2,2,2,0.17564261875158774,D - Low,MEDIUM,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Đang hoạt động hoặc rủi ro thấp,"R=2, F=2, M=2, score=0.18"
KH-00254,CỬA HÀNG XE ĐẠP ĐÔNG NAM,371,2,43942860.0,1,2,2,0.17336331372788213,D - Low,MEDIUM,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Đang hoạt động hoặc rủi ro thấp,"R=1, F=2, M=2, score=0.17"
KH-00272,CÔNG TY TNHH THƯƠNG MẠI VĨNH PHÁT,365,2,43920000.0,2,3,2,0.17307874341413793,D - Low,MEDIUM,Theo dõi thêm,Theo dõi thêm,Đang hoạt động hoặc rủi ro thấp,"R=2, F=3, M=2, score=0.17"
KH-00222,CÔNG TY CỔ PHẦN TÂN TIẾN,365,2,42161481.0,2,2,2,0.17108444141983592,D - Low,MEDIUM,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Đang hoạt động hoặc rủi ro thấp,"R=2, F=2, M=2, score=0.17"
KH-00094,HỘ KINH DOANH SÁN LẠP,365,2,41790000.0,2,2,2,0.17051464085003534,D - Low,MEDIUM,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Đang hoạt động hoặc rủi ro thấp,"R=2, F=2, M=2, score=0.17"
KH-00141,CÔNG TY CỔ PHẦN THƯƠNG MẠI TÂN TIẾN,402,1,108820000.0,1,1,4,0.16837659867650762,D - Low,MEDIUM,Theo dõi thêm,Theo dõi thêm,Đang hoạt động hoặc rủi ro thấp,"R=1, F=1, M=4, score=0.17"
KH-00001,HỘ KINH DOANH TÚ ANH,370,3,11527779.0,2,3,1,0.16812832150896612,D - Low,MEDIUM,Theo dõi thêm,Theo dõi thêm,Đang hoạt động hoặc rủi ro thấp,"R=2, F=3, M=1, score=0.17"
KH-00257,HỘ KINH DOANH PHÚC AN,368,2,39541481.0,2,2,2,0.16652586363344196,D - Low,MEDIUM,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Đang hoạt động hoặc rủi ro thấp,"R=2, F=2, M=2, score=0.17"
KH-00258,CỬA HÀNG XE ĐẠP HOÀ BÌNH,368,2,39361481.0,2,2,2,0.16624096334854166,D - Low,MEDIUM,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Đang hoạt động hoặc rủi ro thấp,"R=2, F=2, M=2, score=0.17"
KH-00195,CỬA HÀNG XE ĐẠP BÌNH MINH,371,2,38790000.0,1,2,2,0.1645314048959733,D - Low,MEDIUM,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Đang hoạt động hoặc rủi ro thấp,"R=1, F=2, M=2, score=0.16"
KH-00246,CỬA HÀNG XE ĐẠP TRƯỜNG THỊNH,371,2,38184000.0,1,2,2,0.16396160432617274,D - Low,MEDIUM,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Đang hoạt động hoặc rủi ro thấp,"R=1, F=2, M=2, score=0.16"
KH-00215,DOANH NGHIỆP TW LÊ ANH,365,2,37160000.0,2,2,2,0.16282233315772765,D - Low,MEDIUM,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Đang hoạt động hoặc rủi ro thấp,"R=2, F=2, M=2, score=0.16"
KH-00236,CỬA HÀNG XE ĐẠP ĐÔNG NAM,374,2,35880000.0,1,2,2,0.16082755936518736,D - Low,MEDIUM,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Đang hoạt động hoặc rủi ro thấp,"R=1, F=2, M=2, score=0.16"
KH-00106,CÔNG TY TNHH THƯƠNG MẠI TOÀN THẮNG,405,1,88360000.0,1,1,3,0.15555603539123578,D - Low,MEDIUM,Theo dõi thêm,Theo dõi thêm,Đang hoạt động hoặc rủi ro thấp,"R=1, F=1, M=3, score=0.16"
KH-00034,CÔNG TY TNHH BÌNH MINH,404,2,32750000.0,1,2,2,0.15313439923366823,D - Low,MEDIUM,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Đang hoạt động hoặc rủi ro thấp,"R=1, F=2, M=2, score=0.15"
KH-00206,CÔNG TY TNHH THƯƠNG MẠI MẶT TRỜI,376,2,30030000.0,1,2,2,0.150855962422333,D - Low,MEDIUM,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Đang hoạt động hoặc rủi ro thấp,"R=1, F=2, M=2, score=0.15"
KH-00266,CỬA HÀNG XE ĐẠP TÂN TIẾN,372,1,83590000.0,1,1,3,0.15071369221829836,D - Low,MEDIUM,Theo dõi thêm,Theo dõi thêm,Đang hoạt động hoặc rủi ro thấp,"R=1, F=1, M=3, score=0.15"
KH-00184,DOANH NGHIỆP TW ĐẠI LỢI,365,2,24742962.0,2,2,1,0.14544341577881026,D - Low,MEDIUM,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Đang hoạt động hoặc rủi ro thấp,"R=2, F=2, M=1, score=0.15"
KH-00314,CÔNG TY TNHH THƯƠNG MẠI YÊN BÌNH,368,1,70640000.0,2,1,3,0.13789338500096332,D - Low,MEDIUM,Theo dõi thêm,Theo dõi thêm,Đang hoạt động hoặc rủi ro thấp,"R=2, F=1, M=3, score=0.14"
KH-00159,CÔNG TY TNHH THƯƠNG MẠI THANH BÌNH,389,2,20750000.0,1,2,1,0.136895404824822,D - Low,MEDIUM,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Đang hoạt động hoặc rủi ro thấp,"R=1, F=2, M=1, score=0.14"
KH-00301,CÔNG TY TNHH THƯƠNG MẠI THUỶ TIÊN,368,1,64940000.0,2,1,3,0.13191047901805733,D - Low,MEDIUM,Theo dõi thêm,Theo dõi thêm,Đang hoạt động hoặc rủi ro thấp,"R=2, F=1, M=3, score=0.13"
KH-00330,CÔNG TY TNHH THIÊN AN,365,1,61560000.0,2,1,3,0.12820694854234305,D - Low,MEDIUM,Theo dõi thêm,Theo dõi thêm,Đang hoạt động hoặc rủi ro thấp,"R=2, F=1, M=3, score=0.13"
KH-00216,HỘ KINH DOANH NGỌC ANH,376,1,61070000.0,1,1,3,0.1270667886331592,D - Low,MEDIUM,Theo dõi thêm,Theo dõi thêm,Đang hoạt động hoặc rủi ro thấp,"R=1, F=1, M=3, score=0.13"
KH-00129,CÔNG TY CỔ PHẦN LÊ ANH,404,1,60307929.0,1,1,3,0.1264962225954916,D - Low,MEDIUM,Theo dõi thêm,Theo dõi thêm,Đang hoạt động hoặc rủi ro thấp,"R=1, F=1, M=3, score=0.13"
KH-00080,HỘ KINH DOANH VĨNH PHÁT,410,1,60020000.0,1,1,3,0.1259263320980602,D - Low,MEDIUM,Theo dõi thêm,Theo dõi thêm,Đang hoạt động hoặc rủi ro thấp,"R=1, F=1, M=3, score=0.13"
KH-00325,HỘ KINH DOANH THANH BÌNH,365,1,59956468.0,2,1,3,0.1256428459782405,D - Low,MEDIUM,Theo dõi thêm,Theo dõi thêm,Đang hoạt động hoặc rủi ro thấp,"R=2, F=1, M=3, score=0.13"
KH-00252,CÔNG TY TNHH TÂY BẮC,374,1,59107574.0,1,1,3,0.12450277304040103,D - Low,MEDIUM,Theo dõi thêm,Theo dõi thêm,Đang hoạt động hoặc rủi ro thấp,"R=1, F=1, M=3, score=0.12"
KH-00205,CỬA HÀNG XE ĐẠP QUANG VINH,376,1,58740000.0,1,1,3,0.12421778578415636,D - Low,MEDIUM,Theo dõi thêm,Theo dõi thêm,Đang hoạt động hoặc rủi ro thấp,"R=1, F=1, M=3, score=0.12"
KH-00268,CÔNG TY CỔ PHẦN THƯƠNG MẠI TRƯỜNG THỊNH,371,1,58140000.0,1,1,3,0.12393311429768268,D - Low,MEDIUM,Theo dõi thêm,Theo dõi thêm,Đang hoạt động hoặc rủi ro thấp,"R=1, F=1, M=3, score=0.12"
KH-00270,DOANH NGHIỆP TW TÚ ANH,371,1,57290000.0,1,1,3,0.12079921116377956,D - Low,MEDIUM,Theo dõi thêm,Theo dõi thêm,Đang hoạt động hoặc rủi ro thấp,"R=1, F=1, M=3, score=0.12"
KH-00116,HỘ KINH DOANH TOÀN THẮNG,405,1,57090000.0,1,1,2,0.11994349977870017,D - Low,MEDIUM,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Đang hoạt động hoặc rủi ro thấp,"R=1, F=1, M=2, score=0.12"
